pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,barrel
CH,2019-06-02,80,-1.5899,5.5341,Josh Bell,605137,605200,strikeout,swinging_strike,NA,NA,NA,NA,13,Josh Bell strikes out swinging.,R,L,R,PIT,MIL,S,2,NA,2,2,2019,-1.6583,0.5197,-1.3701,0.9315,668804,NA,NA,1,8,Bot,NA,NA,NA,NA,444489,NA,190602_195236,3.4857,-116.411,-4.374,-15.3947,20.8333,-27.0005,3.64,1.73,NA,NA,NA,79.251,1966,5.663,566207,605200,444489,519346,669374,541650,606115,460075,592325,592885,54.8364,NA,NA,0,1,0,0,NA,65,5,Changeup,2,4,2,4,4,2,2,4,Infield shift,Standard,NA
FT,2019-06-02,88.5,-1.6571,5.5611,Josh Bell,605137,605200,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,PIT,MIL,B,NA,NA,1,2,2019,-1.327,1.1306,-2.253,5.8641,668804,NA,NA,1,8,Bot,NA,NA,NA,NA,444489,NA,190602_195216,1.2298,-128.7171,4.4236,-14.7284,25.0974,-20.9251,3.6612,1.73,NA,NA,NA,87.751,2131,5.71,566207,605200,444489,519346,669374,541650,606115,460075,592325,592885,54.7894,NA,NA,NA,NA,NA,NA,NA,65,4,2-Seam Fastball,2,4,2,4,4,2,2,4,Infield shift,Standard,NA
CH,2019-06-02,79.1,-1.7368,5.6142,Josh Bell,605137,605200,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,PIT,MIL,B,NA,NA,0,2,2019,-1.2387,0.6206,-3.0031,3.07,668804,NA,NA,1,8,Bot,NA,NA,NA,NA,444489,NA,190602_195139,-0.5146,-115.1818,0.08,-10.6635,20.6736,-27.0456,3.7071,1.9109,NA,NA,NA,78.24,1837,5.568,566207,605200,444489,519346,669374,541650,606115,460075,592325,592885,54.9315,NA,NA,NA,NA,NA,NA,NA,65,3,Changeup,2,4,2,4,4,2,2,4,Infield shift,Standard,NA
CH,2019-06-02,80,-1.6321,5.6378,Josh Bell,605137,605200,NA,swinging_strike,NA,NA,NA,NA,13,NA,R,L,R,PIT,MIL,S,NA,NA,0,1,2019,-1.2614,0.6104,-1.7996,2.1068,668804,NA,NA,1,8,Bot,NA,NA,NA,NA,444489,NA,190602_195118,1.92,-116.3857,-2.2088,-11.5773,20.4922,-26.5811,3.64,1.73,NA,NA,NA,79.269,1873,5.655,566207,605200,444489,519346,669374,541650,606115,460075,592325,592885,54.845,NA,NA,NA,NA,NA,NA,NA,65,2,Changeup,2,4,2,4,4,2,2,4,Infield shift,Standard,NA
CH,2019-06-02,80.3,-1.7123,5.6553,Josh Bell,605137,605200,NA,swinging_strike_blocked,NA,NA,NA,NA,13,NA,R,L,R,PIT,MIL,S,NA,NA,0,0,2019,-1.4538,0.5496,-0.9497,0.5808,668804,NA,NA,1,8,Bot,NA,NA,NA,NA,444489,NA,190602_195052,4.2797,-116.7666,-5.5073,-13.7254,20.4367,-26.5447,3.64,1.73,NA,NA,NA,79.33,2199,5.496,566207,605200,444489,519346,669374,541650,606115,460075,592325,592885,55.0038,NA,NA,NA,NA,NA,NA,NA,65,1,Changeup,2,4,2,4,4,2,2,4,Infield shift,Standard,NA
FT,2019-06-02,89.2,-1.6183,5.6144,Josh Bell,605137,605200,double,hit_into_play_no_out,NA,NA,NA,NA,3,Josh Bell doubles (21) on a sharp line drive to center fielder Ben Gamel.,R,L,R,PIT,MIL,X,8,line_drive,2,2,2019,-1.4021,0.7935,0.3658,3.3831,NA,NA,NA,0,6,Bot,148.44,58.96,NA,NA,444489,NA,190602_191850,7.6981,-129.6439,-1.1265,-17.1202,24.8903,-23.325,3.64,1.73,336,107.3,17,88.72,2090,5.875,566207,605200,444489,519346,669374,541650,606115,460075,592325,592885,54.6246,0.666,0.826,1.25,1,1,1,6,49,5,2-Seam Fastball,2,4,2,4,4,2,2,4,Infield shift,Standard,1
CH,2019-06-02,79.7,-1.7035,5.6275,Josh Bell,605137,605200,NA,foul,NA,NA,NA,NA,13,NA,R,L,R,PIT,MIL,S,NA,NA,2,1,2019,-1.2643,0.7142,-0.4452,1.1864,NA,NA,NA,0,6,Bot,NA,NA,NA,NA,444489,NA,190602_191815,4.9915,-115.9947,-4.3552,-12.0128,18.6825,-25.361,3.64,1.73,NA,NA,NA,79.089,1820,5.545,566207,605200,444489,519346,669374,541650,606115,460075,592325,592885,54.9548,NA,NA,NA,NA,NA,NA,NA,49,4,Changeup,2,4,2,4,4,2,2,4,Infield shift,Standard,NA
FC,2019-06-02,86.1,-1.6974,5.538,Josh Bell,605137,605200,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,PIT,MIL,B,NA,NA,1,1,2019,-0.5805,1.1746,1.286,2.1649,NA,NA,NA,0,6,Bot,NA,NA,NA,NA,444489,NA,190602_191804,8.1472,-125.1727,-4.1632,-7.3883,20.1868,-19.4057,3.5947,1.73,NA,NA,NA,85.955,2355,5.803,566207,605200,444489,519346,669374,541650,606115,460075,592325,592885,54.6964,NA,NA,NA,NA,NA,NA,NA,49,3,Cutter,2,4,2,4,4,2,2,4,Infield shift,Standard,NA
FC,2019-06-02,85.3,-1.7996,5.6998,Josh Bell,605137,605200,NA,swinging_strike,NA,NA,NA,NA,7,NA,R,L,R,PIT,MIL,S,NA,NA,1,0,2019,-0.6261,1.2591,-0.6206,2.0993,NA,NA,NA,0,6,Bot,NA,NA,NA,NA,444489,NA,190602_191752,3.9549,-124.1493,-4.6798,-7.0755,21.1832,-18.7157,3.64,1.73,NA,NA,NA,84.937,2338,5.714,566207,605200,444489,519346,669374,541650,606115,460075,592325,592885,54.7854,NA,NA,NA,NA,NA,NA,NA,49,2,Cutter,2,4,2,4,4,2,2,4,Infield shift,Standard,NA
FC,2019-06-02,84.9,-1.883,5.6215,Josh Bell,605137,605200,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,PIT,MIL,B,NA,NA,0,0,2019,-0.4958,1.2292,-1.4725,2.5278,NA,NA,NA,0,6,Bot,NA,NA,NA,NA,444489,NA,190602_191741,1.9004,-123.5628,-3.344,-5.3303,21.6144,-19.4184,3.6937,1.7277,NA,NA,NA,84.333,2344,5.637,566207,605200,444489,519346,669374,541650,606115,460075,592325,592885,54.8626,NA,NA,NA,NA,NA,NA,NA,49,1,Cutter,2,4,2,4,4,2,2,4,Infield shift,Standard,NA
CH,2019-06-02,81.2,-1.5988,5.5414,Josh Bell,605137,605200,field_out,hit_into_play_score,NA,NA,NA,NA,13,"Josh Bell grounds out, second baseman Keston Hiura to first baseman Eric Thames.   Starling Marte scores.",R,L,R,PIT,MIL,X,4,ground_ball,3,1,2019,-1.4532,0.3866,-1.2491,1.7234,516782,NA,NA,0,4,Bot,150.8,153.66,NA,NA,444489,NA,190602_184516,3.4332,-118.128,-2.6256,-13.8996,22.1933,-28.4063,3.64,1.73,5,87.8,-20,80.179,1737,5.57,566207,605200,444489,519346,669374,541650,606115,460075,592325,592885,54.9298,0.108,0.115,0,1,0,0,2,32,5,Changeup,1,3,1,3,3,1,1,3,Standard,Standard,0
FT,2019-06-02,88.8,-1.6073,5.4636,Josh Bell,605137,605200,NA,ball,NA,NA,NA,NA,12,NA,R,L,R,PIT,MIL,B,NA,NA,2,1,2019,-1.3471,1.1741,0.1749,4.3128,516782,NA,NA,0,4,Bot,NA,NA,NA,NA,444489,NA,190602_184448,7.0698,-129.1034,0.8215,-16.2926,27.0159,-19.6751,3.6489,1.7937,NA,NA,NA,88.052,2314,5.881,566207,605200,444489,519346,669374,541650,606115,460075,592325,592885,54.6185,NA,NA,NA,NA,NA,NA,NA,32,4,2-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,NA
FT,2019-06-02,88.8,-1.7468,5.425,Josh Bell,605137,605200,NA,foul,NA,NA,NA,NA,7,NA,R,L,R,PIT,MIL,S,NA,NA,2,0,2019,-1.4497,0.8918,-0.6294,2.0541,516782,NA,NA,0,4,Bot,NA,NA,NA,NA,444489,NA,190602_184425,5.6917,-129.1293,-4.0639,-17.2119,24.4724,-21.69,3.64,1.73,313,93.2,32,88.621,2253,6.015,566207,605200,444489,519346,669374,541650,606115,460075,592325,592885,54.4843,NA,NA,NA,NA,NA,NA,NA,32,3,2-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,0
CH,2019-06-02,81.5,-1.6172,5.5646,Josh Bell,605137,605200,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,PIT,MIL,B,NA,NA,1,0,2019,-1.5074,0.7928,-0.3692,0.6202,516782,NA,NA,0,4,Bot,NA,NA,NA,NA,444489,NA,190602_184357,5.5991,-118.397,-5.9651,-15.0289,21.7947,-23.9427,3.5743,1.7808,NA,NA,NA,80.931,2138,5.913,566207,605200,444489,519346,669374,541650,606115,460075,592325,592885,54.5861,NA,NA,NA,NA,NA,NA,NA,32,2,Changeup,1,3,1,3,3,1,1,3,Standard,Standard,NA
FT,2019-06-02,87.5,-1.7427,5.595,Josh Bell,605137,605200,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,PIT,MIL,B,NA,NA,0,0,2019,-1.4634,0.7546,-0.8571,1.0207,516782,NA,NA,0,4,Bot,NA,NA,NA,NA,444489,NA,190602_184337,4.9607,-127.1674,-6.3456,-16.4182,23.1821,-23.25,3.6688,1.7508,NA,NA,NA,86.468,2388,5.452,566207,605200,444489,519346,669374,541650,606115,460075,592325,592885,55.0475,NA,NA,NA,NA,NA,NA,NA,32,1,2-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,NA
CH,2019-06-02,80.3,-1.6929,5.6279,Josh Bell,605137,605200,strikeout,swinging_strike,NA,NA,NA,NA,13,Josh Bell strikes out swinging.,R,L,R,PIT,MIL,S,2,NA,2,2,2019,-1.1664,0.3832,-0.6857,1.4277,NA,NA,NA,0,2,Bot,NA,NA,NA,NA,444489,NA,190602_180513,4.2835,-116.8008,-3.2967,-11.1385,20.624,-28.4277,3.64,1.73,NA,NA,NA,79.212,1729,5.414,566207,605200,444489,519346,669374,541650,606115,460075,592325,592885,55.0857,NA,NA,0,1,0,0,NA,14,5,Changeup,0,1,0,1,1,0,0,1,Infield shift,Standard,NA
CH,2019-06-02,80.2,-1.746,5.7116,Josh Bell,605137,605200,NA,foul,NA,NA,NA,NA,13,NA,R,L,R,PIT,MIL,S,NA,NA,2,1,2019,-1.3523,0.6171,-0.9013,1.7173,NA,NA,NA,0,2,Bot,NA,NA,NA,NA,444489,NA,190602_180456,4.3255,-116.7523,-3.3423,-12.9555,18.9233,-26.2493,3.64,1.73,176,64.1,46,79.973,1797,5.8,566207,605200,444489,519346,669374,541650,606115,460075,592325,592885,54.6997,NA,NA,NA,NA,NA,NA,NA,14,4,Changeup,0,1,0,1,1,0,0,1,Infield shift,Standard,0
FT,2019-06-02,87.8,-1.7449,5.6443,Josh Bell,605137,605200,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,PIT,MIL,B,NA,NA,1,1,2019,-1.4643,0.6452,-0.0566,0.3498,NA,NA,NA,0,2,Bot,NA,NA,NA,NA,444489,NA,190602_180439,6.9114,-127.5361,-7.9389,-16.9279,22.3228,-24.0761,3.6709,1.771,NA,NA,NA,87.028,2153,5.568,566207,605200,444489,519346,669374,541650,606115,460075,592325,592885,54.9319,NA,NA,NA,NA,NA,NA,NA,14,3,2-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard,NA
FT,2019-06-02,87.6,-1.741,5.6822,Josh Bell,605137,605200,NA,called_strike,NA,NA,NA,NA,13,NA,R,L,R,PIT,MIL,S,NA,NA,1,0,2019,-1.4678,0.5948,-0.9191,2.2238,NA,NA,NA,0,2,Bot,NA,NA,NA,NA,444489,NA,190602_180423,4.826,-127.2758,-3.3535,-16.4561,25.3972,-25.4801,3.7417,1.8247,NA,NA,NA,86.25,2085,5.449,566207,605200,444489,519346,669374,541650,606115,460075,592325,592885,55.0508,NA,NA,NA,NA,NA,NA,NA,14,2,2-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard,NA
FT,2019-06-02,86.3,-1.7464,5.736,Josh Bell,605137,605200,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,PIT,MIL,B,NA,NA,0,0,2019,-1.5622,0.8007,-1.9166,1.6408,NA,NA,NA,0,2,Bot,NA,NA,NA,NA,444489,NA,190602_180410,2.6012,-125.5086,-5.0251,-16.5032,24.0926,-23.2599,3.7326,1.8007,NA,NA,NA,84.973,2130,5.343,566207,605200,444489,519346,669374,541650,606115,460075,592325,592885,55.1568,NA,NA,NA,NA,NA,NA,NA,14,1,2-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard,NA
FF,2019-06-01,96.4,-1.075,6.2853,Josh Bell,605137,605288,strikeout,swinging_strike,NA,NA,NA,NA,11,Josh Bell strikes out swinging.,R,L,R,PIT,MIL,S,2,NA,0,2,2019,-0.645,1.0995,-0.6739,4.1817,621028,570256,516782,2,12,Bot,NA,NA,NA,NA,444489,NA,190602_011423,2.543,-140.5824,-2.6037,-9.1505,28.66,-17.1185,3.67,1.74,NA,NA,NA,97.218,2242,6.41,566206,605288,444489,518735,669374,541650,606115,592325,456715,592885,54.0898,NA,NA,0,1,0,0,NA,116,3,4-Seam Fastball,10,10,10,10,10,10,10,10,Infield shift,Standard,NA
CH,2019-06-01,85,-1.2044,6.1836,Josh Bell,605137,605288,NA,called_strike,NA,NA,NA,NA,2,NA,R,L,R,PIT,MIL,S,NA,NA,0,1,2019,-1.3868,0.5981,0.0258,2.998,621028,570256,516782,2,12,Bot,NA,NA,NA,NA,444489,NA,190602_011406,5.6225,-123.7711,-2.4535,-15.267,19.8107,-25.7646,3.5681,1.6221,NA,NA,NA,85.547,1735,6.167,566206,605288,444489,518735,669374,541650,606115,592325,456715,592885,54.3321,NA,NA,NA,NA,NA,NA,NA,116,2,Changeup,10,10,10,10,10,10,10,10,Infield shift,Standard,NA
FF,2019-06-01,96.9,-0.9894,6.2145,Josh Bell,605137,605288,NA,called_strike,NA,NA,NA,NA,9,NA,R,L,R,PIT,MIL,S,NA,NA,0,0,2019,-0.6125,1.2001,0.6334,2.1925,621028,570256,516782,2,12,Bot,NA,NA,NA,NA,444489,NA,190602_011347,5.7496,-140.9076,-7.9837,-9.4533,30.2859,-14.556,3.5283,1.74,NA,NA,NA,97.322,2249,6.445,566206,605288,444489,518735,669374,541650,606115,592325,456715,592885,54.0546,NA,NA,NA,NA,NA,NA,NA,116,1,4-Seam Fastball,10,10,10,10,10,10,10,10,Standard,Standard,NA
SI,2019-06-01,93.1,-1.9603,5.0401,Josh Bell,605137,458006,walk,ball,NA,NA,NA,NA,14,Josh Bell walks.,R,L,R,PIT,MIL,B,NA,NA,3,1,2019,-1.3506,0.2072,0.3822,0.3249,NA,NA,NA,0,11,Bot,NA,NA,NA,NA,444489,NA,190602_004742,9.0944,-135.2873,-6.8909,-18.7433,26.1073,-28.4076,3.67,1.7908,NA,NA,NA,94.279,2070,6.797,566206,458006,444489,518735,669374,541650,606115,592325,456715,592885,53.7024,NA,NA,0.7,1,0,0,NA,104,5,Sinker,10,10,10,10,10,10,10,10,Infield shift,Standard,NA
SI,2019-06-01,92.5,-2.0681,5.0055,Josh Bell,605137,458006,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,PIT,MIL,B,NA,NA,2,1,2019,-1.7178,0.3324,-1.815,1.7389,NA,NA,NA,0,11,Bot,NA,NA,NA,NA,444489,NA,190602_004719,4.4372,-134.6943,-3.3212,-22.0658,26.7699,-27.6013,3.5829,1.74,NA,NA,NA,93.323,2112,6.549,566206,458006,444489,518735,669374,541650,606115,592325,456715,592885,53.9509,NA,NA,NA,NA,NA,NA,NA,104,4,Sinker,10,10,10,10,10,10,10,10,Infield shift,Standard,NA
SI,2019-06-01,93.9,-1.8976,4.9606,Josh Bell,605137,458006,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,PIT,MIL,B,NA,NA,1,1,2019,-1.3929,0.5954,1.0299,1.3061,NA,NA,NA,0,11,Bot,NA,NA,NA,NA,444489,NA,190602_004656,10.7032,-136.4766,-5.168,-19.6502,24.0102,-23.8348,3.5769,1.74,NA,NA,NA,94.947,2090,6.519,566206,458006,444489,518735,669374,541650,606115,592325,456715,592885,53.9807,NA,NA,NA,NA,NA,NA,NA,104,3,Sinker,10,10,10,10,10,10,10,10,Infield shift,Standard,NA
CH,2019-06-01,82.1,-2.1341,4.9183,Josh Bell,605137,458006,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,PIT,MIL,B,NA,NA,0,1,2019,-1.3415,0.4178,-1.1337,1.1486,NA,NA,NA,0,11,Bot,NA,NA,NA,NA,444489,NA,190602_004632,4.7999,-119.6961,-2.9678,-13.6731,16.8012,-27.8771,3.6034,1.74,NA,NA,NA,82.751,1438,6.02,566206,458006,444489,518735,669374,541650,606115,592325,456715,592885,54.4796,NA,NA,NA,NA,NA,NA,NA,104,2,Changeup,10,10,10,10,10,10,10,10,Infield shift,Standard,NA
SI,2019-06-01,93.2,-1.92,5.0947,Josh Bell,605137,458006,NA,foul,NA,NA,NA,NA,13,NA,R,L,R,PIT,MIL,S,NA,NA,0,0,2019,-1.3684,0.5623,-0.8535,1.7389,NA,NA,NA,0,11,Bot,NA,NA,NA,NA,444489,NA,190602_004611,5.6578,-135.6189,-4.1404,-17.8931,24.6613,-24.6869,3.67,1.74,108,77.9,11,93.282,2095,5.965,566206,458006,444489,518735,669374,541650,606115,592325,456715,592885,54.5347,NA,NA,NA,NA,NA,NA,NA,104,1,Sinker,10,10,10,10,10,10,10,10,Infield shift,Standard,0
FF,2019-06-01,95.9,3.0502,5.2516,Josh Bell,605137,623352,strikeout,swinging_strike,NA,NA,NA,NA,6,Josh Bell strikes out swinging.,R,R,L,PIT,MIL,S,2,NA,2,2,2019,0.7947,1.2868,0.6324,2.7133,NA,NA,NA,1,8,Bot,NA,NA,NA,NA,518735,NA,190601_233723,-8.3438,-139.6896,-4.224,12.3522,26.7316,-14.1057,3.67,1.74,NA,NA,NA,97.815,2010,6.98,566206,623352,518735,541650,669374,519058,606115,592325,456715,592885,53.5192,NA,NA,0,1,0,0,NA,79,5,4-Seam Fastball,10,8,10,8,8,10,10,8,Standard,Standard,NA
FF,2019-06-01,96.7,3.0738,5.4592,Josh Bell,605137,623352,NA,ball,NA,NA,NA,NA,1,NA,R,R,L,PIT,MIL,B,NA,NA,1,2,2019,0.7381,1.4309,-0.5518,3.7604,NA,NA,NA,1,8,Bot,NA,NA,NA,NA,518735,NA,190601_233700,-11.3915,-140.5485,-2.3053,12.1985,27.9896,-12.6461,3.6619,1.74,NA,NA,NA,97.484,2220,6.527,566206,623352,518735,541650,669374,519058,606115,592325,456715,592885,53.9729,NA,NA,NA,NA,NA,NA,NA,79,4,4-Seam Fastball,10,8,10,8,8,10,10,8,Standard,Standard,NA
FF,2019-06-01,95.5,3.1916,5.2043,Josh Bell,605137,623352,NA,swinging_strike,NA,NA,NA,NA,12,NA,R,R,L,PIT,MIL,S,NA,NA,1,1,2019,0.7574,1.3814,1.0505,2.848,NA,NA,NA,1,8,Bot,NA,NA,NA,NA,518735,NA,190601_233641,-7.4806,-139.1367,-3.867,11.6334,28.153,-13.1001,3.67,1.74,NA,NA,NA,97.173,2023,6.954,566206,623352,518735,541650,669374,519058,606115,592325,456715,592885,53.5455,NA,NA,NA,NA,NA,NA,NA,79,3,4-Seam Fastball,10,8,10,8,8,10,10,8,Standard,Standard,NA
FF,2019-06-01,94.9,3.1818,5.3525,Josh Bell,605137,623352,NA,swinging_strike,NA,NA,NA,NA,9,NA,R,R,L,PIT,MIL,S,NA,NA,1,0,2019,0.6661,1.3198,0.6485,2.2758,NA,NA,NA,1,8,Bot,NA,NA,NA,NA,518735,NA,190601_233622,-8.1567,-138.0255,-5.4206,10.266,27.7361,-14.1755,3.67,1.74,NA,NA,NA,95.645,1970,6.53,566206,623352,518735,541650,669374,519058,606115,592325,456715,592885,53.97,NA,NA,NA,NA,NA,NA,NA,79,2,4-Seam Fastball,10,8,10,8,8,10,10,8,Standard,Standard,NA
FF,2019-06-01,96,3.0313,5.2669,Josh Bell,605137,623352,NA,ball,NA,NA,NA,NA,12,NA,R,R,L,PIT,MIL,B,NA,NA,0,0,2019,0.8293,1.3116,0.7256,4.175,NA,NA,NA,1,8,Bot,NA,NA,NA,NA,518735,NA,190601_233605,-8.1174,-139.7737,-0.3728,12.8318,28.8101,-14.6175,3.726,1.74,NA,NA,NA,97.512,2061,6.923,566206,623352,518735,541650,669374,519058,606115,592325,456715,592885,53.5764,NA,NA,NA,NA,NA,NA,NA,79,1,4-Seam Fastball,10,8,10,8,8,10,10,8,Standard,Standard,NA
FF,2019-06-01,94.9,-1.6989,5.7979,Josh Bell,605137,448855,strikeout,foul_tip,NA,NA,NA,NA,4,Josh Bell strikes out on a foul tip.,R,L,R,PIT,MIL,S,2,NA,2,2,2019,-0.3331,1.5092,-0.5435,2.7682,NA,NA,516782,1,6,Bot,NA,NA,NA,NA,518735,NA,190601_224609,3.7557,-138.0614,-5.6325,-5.0484,29.2141,-11.9229,3.67,1.74,NA,NA,NA,94.926,2392,6.206,566206,448855,518735,542583,669374,519058,606115,460075,456715,592885,54.2931,NA,NA,0,1,0,0,NA,62,7,4-Seam Fastball,7,8,7,8,8,7,7,8,Infield shift,Standard,NA
FS,2019-06-01,86.8,-1.2337,6.1093,Josh Bell,605137,448855,NA,foul,NA,NA,NA,NA,14,NA,R,L,R,PIT,MIL,S,NA,NA,2,2,2019,-0.3335,0.999,0.3028,1.1771,NA,NA,516782,1,6,Bot,NA,NA,NA,NA,518735,NA,190601_224529,4.3269,-126.1864,-7.616,-4.3695,24.1421,-20.3232,3.67,1.74,NA,NA,NA,86.567,1018,6.06,566206,448855,518735,542583,669374,519058,606115,460075,456715,592885,54.4398,NA,NA,NA,NA,NA,NA,NA,62,6,Split Finger,7,8,7,8,8,7,7,8,Infield shift,Standard,NA
FF,2019-06-01,95,-1.6291,5.8586,Josh Bell,605137,448855,NA,foul,NA,NA,NA,NA,8,NA,R,L,R,PIT,MIL,S,NA,NA,2,2,2019,-0.4217,1.6267,-0.0134,2.195,NA,NA,516782,1,6,Bot,NA,NA,NA,NA,518735,NA,190601_224501,5.2101,-138.1643,-7.6292,-6.6255,31.6135,-9.6779,3.67,1.74,NA,NA,NA,95.359,2421,6.588,566206,448855,518735,542583,669374,519058,606115,460075,456715,592885,53.9115,NA,NA,NA,NA,NA,NA,NA,62,5,4-Seam Fastball,7,8,7,8,8,7,7,8,Infield shift,Standard,NA
FS,2019-06-01,86.2,-1.247,6.003,Josh Bell,605137,448855,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,PIT,MIL,B,NA,NA,1,2,2019,-0.4384,0.8072,0.7649,1.5176,NA,NA,516782,1,6,Bot,NA,NA,NA,NA,518735,NA,190601_224433,5.6224,-125.2956,-6.0059,-5.6812,24.7909,-22.8002,3.7635,1.74,NA,NA,NA,85.74,969,6.008,566206,448855,518735,542583,669374,519058,606115,460075,456715,592885,54.4916,NA,NA,NA,NA,NA,NA,NA,62,4,Split Finger,7,8,7,8,8,7,7,8,Infield shift,Standard,NA
FS,2019-06-01,85.4,-1.5884,5.9171,Josh Bell,605137,448855,NA,swinging_strike,NA,NA,NA,NA,13,NA,R,L,R,PIT,MIL,S,NA,NA,1,1,2019,-0.3556,0.6706,-1.1929,1.86,NA,NA,516782,1,6,Bot,NA,NA,NA,NA,518735,NA,190601_224403,1.6216,-124.2924,-4.5451,-3.9511,25.4424,-24.6612,3.67,1.74,NA,NA,NA,84.713,933,5.879,566206,448855,518735,542583,669374,519058,606115,460075,456715,592885,54.62,NA,NA,NA,NA,NA,NA,NA,62,3,Split Finger,7,8,7,8,8,7,7,8,Infield shift,Standard,NA
FS,2019-06-01,84.6,-1.5584,5.9223,Josh Bell,605137,448855,NA,swinging_strike,NA,NA,NA,NA,5,NA,R,L,R,PIT,MIL,S,NA,NA,1,0,2019,-0.4103,0.3597,-0.0651,2.8575,NA,NA,516782,1,6,Bot,NA,NA,NA,NA,518735,NA,190601_224335,4.2553,-123.1162,-1.5168,-4.9349,23.6262,-28.5021,3.67,1.74,NA,NA,NA,84.137,961,5.906,566206,448855,518735,542583,669374,519058,606115,460075,456715,592885,54.5935,NA,NA,NA,NA,NA,NA,NA,62,2,Split Finger,7,8,7,8,8,7,7,8,Infield shift,Standard,NA
FT,2019-06-01,95.1,-1.8473,5.7028,Josh Bell,605137,448855,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,PIT,MIL,B,NA,NA,0,0,2019,-1.0533,1.1229,-1.7473,2.2766,NA,NA,516782,1,6,Bot,NA,NA,NA,NA,518735,NA,190601_224227,2.5966,-138.3804,-5.8269,-14.0258,30.154,-16.7744,3.7445,1.74,NA,NA,NA,94.954,2157,6.153,566206,448855,518735,542583,669374,519058,606115,460075,456715,592885,54.3461,NA,NA,NA,NA,NA,NA,NA,62,1,2-Seam Fastball,7,8,7,8,8,7,7,8,Standard,Standard,NA
FF,2019-06-01,95.3,-1.6777,6.0789,Josh Bell,605137,605540,field_out,hit_into_play,NA,NA,NA,NA,12,Josh Bell grounds out to first baseman Eric Thames.,R,L,R,PIT,MIL,X,3,ground_ball,1,1,2019,-0.5817,1.1214,0.8501,2.8966,NA,NA,NA,2,4,Bot,155.64,164.56,NA,NA,518735,NA,190601_214113,7.9814,-138.6723,-5.3801,-9.0654,24.336,-16.617,3.67,1.74,11,92.2,-15,96.501,2281,6.502,566206,605540,518735,519346,669374,519058,606115,460075,456715,592885,53.9976,0.126,0.125,0,1,0,0,2,43,3,4-Seam Fastball,4,5,4,5,5,4,4,5,Standard,Standard,0
CH,2019-06-01,85.2,-1.7031,5.9114,Josh Bell,605137,605540,NA,swinging_strike,NA,NA,NA,NA,5,NA,R,L,R,PIT,MIL,S,NA,NA,1,0,2019,-1.0377,0.6888,0.2342,2.637,NA,NA,NA,2,4,Bot,NA,NA,NA,NA,518735,NA,190601_214053,6.7377,-124.1312,-2.9404,-12.1484,20.2192,-24.5155,3.67,1.74,NA,NA,NA,86.766,1682,6.806,566206,605540,518735,519346,669374,519058,606115,460075,456715,592885,53.6933,NA,NA,NA,NA,NA,NA,NA,43,2,Changeup,4,5,4,5,5,4,4,5,Standard,Standard,NA
