PLAYER,SEASON,FGM,FGA,TPM,TPA,FTM,FTA,FGP,TPP,FTP,eFGP,PTS,TSP
Zydrunas Ilgauskas,2002,241,567,0,5,208,276,0.42504409171075835,0,0.7536231884057971,0.42504409171075835,690,0.5011329963395502
Vlade Divac,2002,338,716,3,13,209,340,0.4720670391061452,0.23076923076923078,0.6147058823529412,0.47416201117318435,888,0.5129390018484288
Marcus Camby,2002,130,290,0,1,62,99,0.4482758620689655,0,0.6262626262626263,0.4482758620689655,322,0.48267178318743253
Bobby Jackson,2002,334,754,79,219,149,184,0.44297082228116713,0.3607305936073059,0.8097826086956522,0.4953580901856764,896,0.5365526492287055
Pat Garrity,2002,327,767,169,396,61,73,0.42633637548891784,0.42676767676767674,0.8356164383561644,0.5365058670143416,884,0.5531084192611873
Gilbert Arenas,2002,174,384,39,113,124,160,0.453125,0.34513274336283184,0.775,0.50390625,511,0.5622799295774649
Derek Anderson,2002,247,613,85,228,178,208,0.4029363784665579,0.37280701754385964,0.8557692307692307,0.4722675367047308,757,0.537245216601374
Lee Nailon,2002,369,764,1,2,112,150,0.4829842931937173,0.5,0.7466666666666667,0.4836387434554974,851,0.5126506024096386
Michael Dickerson,2002,15,48,8,21,5,6,0.3125,0.38095238095238093,0.8333333333333334,0.3958333333333333,43,0.424565560821485
Andrei Kirilenko,2002,285,633,25,100,285,371,0.45023696682464454,0.25,0.7681940700808625,0.46998420221169035,880,0.5525972068722999
James Posey,2002,277,736,67,237,161,203,0.3763586956521739,0.28270042194092826,0.7931034482758621,0.421875,782,0.4737556341782581
Jim Jackson,2002,238,538,38,81,75,87,0.4423791821561338,0.4691358024691358,0.8620689655172413,0.47769516728624534,589,0.5110363017977372
Joe Smith,2002,297,581,2,3,171,206,0.5111876075731497,0.6666666666666666,0.8300970873786407,0.5129087779690189,767,0.5709904115299863
Scottie Pippen,2002,246,599,54,177,113,146,0.41068447412353926,0.3050847457627119,0.773972602739726,0.4557595993322204,659,0.49680357035160727
Rod Strickland,2002,316,714,8,26,154,201,0.4425770308123249,0.3076923076923077,0.7661691542288557,0.4481792717086835,794,0.49474103982852297
Chris Whitney,2002,274,656,131,323,154,175,0.4176829268292683,0.4055727554179567,0.88,0.5175304878048781,833,0.568212824010914
Hedo Turkoglu,2002,290,687,63,171,167,230,0.42212518195050946,0.3684210526315789,0.7260869565217392,0.46797671033478894,810,0.5138289774168993
Bob Sura,2002,250,590,42,133,236,328,0.423728813559322,0.3157894736842105,0.7195121951219512,0.45932203389830506,778,0.5297418019392091
Toni Kukoc,2002,211,504,53,171,109,153,0.41865079365079366,0.30994152046783624,0.7124183006535948,0.4712301587301587,584,0.5110971084506055
Courtney Alexander,2002,223,474,5,18,98,121,0.4704641350210971,0.2777777777777778,0.8099173553719008,0.4757383966244726,549,0.5206357635991199
Nazr Mohammed,2002,329,713,0,1,137,222,0.46143057503506313,0,0.6171171171171171,0.46143057503506313,795,0.49032910642917055
Bryon Russell,2002,222,584,77,226,115,140,0.3801369863013699,0.3407079646017699,0.8214285714285714,0.4460616438356164,636,0.49256505576208176
Kenny Anderson,2002,312,716,9,33,98,132,0.43575418994413406,0.2727272727272727,0.7424242424242424,0.4420391061452514,731,0.47217341876808594
Anthony Mason,2002,316,626,1,1,154,221,0.5047923322683706,1,0.6968325791855203,0.505591054313099,787,0.5440794203860406
Tim Hardaway,2002,226,620,123,354,77,97,0.36451612903225805,0.3474576271186441,0.7938144329896907,0.4637096774193548,652,0.49194181203597515
Tony Delk,2002,226,588,67,214,78,97,0.3843537414965986,0.3130841121495327,0.8041237113402062,0.4413265306122449,597,0.4732986617619078
Darius Miles,2002,308,641,3,19,158,255,0.48049921996879874,0.15789473684210525,0.6196078431372549,0.4828393135725429,777,0.5157992565055762
Malik Rose,2002,293,633,1,12,185,257,0.4628751974723539,0.08333333333333333,0.7198443579766537,0.4636650868878357,772,0.5173707913360497
Richard Jefferson,2002,270,591,13,56,189,265,0.45685279187817257,0.23214285714285715,0.7132075471698113,0.46785109983079526,742,0.5243075183719615
Jamaal Tinsley,2002,289,760,42,175,131,186,0.38026315789473686,0.24,0.7043010752688172,0.40789473684210525,751,0.44604675472773925
Walt Williams,2002,166,396,78,183,40,51,0.41919191919191917,0.4262295081967213,0.7843137254901961,0.5176767676767676,450,0.5377114998566103
Rodney Buford,2002,258,593,17,70,58,80,0.4350758853288364,0.24285714285714285,0.725,0.4494097807757167,591,0.4703915950334288
Brian Grant,2002,286,610,0,2,101,119,0.46885245901639344,0,0.8487394957983193,0.46885245901639344,673,0.5080318859834531
Isaiah Rider,2002,37,81,6,15,13,17,0.4567901234567901,0.4,0.7647058823529411,0.49382716049382713,93,0.5255424954792043
Jamal Crawford,2002,89,187,26,58,10,13,0.47593582887700536,0.4482758620689655,0.7692307692307693,0.5454545454545454,214,0.5552096305520963
Antonio Daniels,2002,269,612,57,196,158,210,0.4395424836601307,0.29081632653061223,0.7523809523809524,0.4861111111111111,753,0.5344974446337308
Tony Parker,2002,268,639,61,189,108,160,0.4194053208137715,0.32275132275132273,0.675,0.4671361502347418,705,0.49689878770792223
Lucious Harris,2002,249,537,44,118,133,158,0.46368715083798884,0.3728813559322034,0.8417721518987342,0.5046554934823091,675,0.5564532084679813
Eddie Robinson,2002,112,247,2,5,36,48,0.4534412955465587,0.4,0.75,0.4574898785425101,262,0.4885871997613009
Jon Barry,2002,255,523,121,258,108,116,0.4875717017208413,0.4689922480620155,0.9310344827586207,0.6032504780114722,739,0.6436833670127518
Anthony Peeler,2002,288,684,111,283,50,58,0.42105263157894735,0.392226148409894,0.8620689655172413,0.5021929824561403,737,0.519365204645394
Dion Glover,2002,192,456,30,91,78,103,0.42105263157894735,0.32967032967032966,0.7572815533980582,0.45394736842105265,492,0.4907045400143621
Eric Piatkowski,2002,207,471,111,238,101,113,0.4394904458598726,0.46638655462184875,0.8938053097345132,0.5573248407643312,626,0.6010907973575049
Eddie Griffin,2002,244,666,90,273,64,86,0.3663663663663664,0.32967032967032966,0.7441860465116279,0.4339339339339339,642,0.4560695612639236
George McCloud,2002,206,576,60,222,132,163,0.3576388888888889,0.2702702702702703,0.8098159509202454,0.4097222222222222,604,0.4662508491323411
Trenton Hassell,2002,267,628,60,165,87,114,0.4251592356687898,0.36363636363636365,0.7631578947368421,0.4729299363057325,681,0.5020939011442728
Glen Rice,2002,65,167,18,64,24,30,0.38922155688622756,0.28125,0.8,0.4431137724550898,172,0.4772475027746948
Jamaal Magloire,2002,227,413,0,1,243,333,0.549636803874092,0,0.7297297297297297,0.549636803874092,697,0.6228553045467544
Rasho Nesterovic,2002,324,657,0,1,39,71,0.4931506849315068,0,0.5492957746478874,0.4931506849315068,687,0.4990991514587934
Mark Jackson,2002,260,592,79,195,87,110,0.4391891891891892,0.40512820512820513,0.7909090909090909,0.5059121621621622,686,0.5356027482823236
DerMarr Johnson,2002,214,540,89,247,85,105,0.3962962962962963,0.3603238866396761,0.8095238095238095,0.4787037037037037,602,0.5134766291368134
Jumaine Jones,2002,287,640,52,168,45,68,0.4484375,0.30952380952380953,0.6617647058823529,0.4890625,671,0.5008060663959876
Moochie Norris,2002,251,631,36,134,127,169,0.3977812995245642,0.26865671641791045,0.7514792899408284,0.42630744849445323,665,0.4713904956334354
Ira Newble,2002,131,263,1,7,75,88,0.49809885931558934,0.14285714285714285,0.8522727272727273,0.5,338,0.5601219673869813
Tyrone Hill,2002,71,182,0,1,67,103,0.3901098901098901,0,0.6504854368932039,0.3901098901098901,209,0.4597043814886504
Eddie House,2002,209,524,54,157,42,49,0.3988549618320611,0.34394904458598724,0.8571428571428571,0.45038167938931295,514,0.4710755920522033
Greg Anthony,2002,183,475,48,163,60,91,0.38526315789473686,0.294478527607362,0.6593406593406593,0.4357894736842105,474,0.4601584342963654
Avery Johnson,2002,207,432,0,5,121,163,0.4791666666666667,0,0.7423312883435583,0.4791666666666667,535,0.5310489954736758
Rick Fox,2002,255,605,65,208,70,85,0.4214876033057851,0.3125,0.8235294117647058,0.47520661157024796,645,0.5020236612702367
Travis Best,2002,228,518,21,59,104,116,0.44015444015444016,0.3559322033898305,0.896551724137931,0.46042471042471045,581,0.5105089273161817
Tyronn Lue,2002,222,520,63,141,48,63,0.4269230769230769,0.44680851063829785,0.7619047619047619,0.4875,555,0.5066457313956035
Erick Strickland,2002,190,488,95,247,131,155,0.38934426229508196,0.38461538461538464,0.8451612903225807,0.48668032786885246,606,0.5447680690399137
Othella Harrington,2002,237,450,0,2,122,172,0.5266666666666666,0,0.7093023255813954,0.5266666666666666,596,0.5668847968345762
Chris Mihm,2002,221,526,3,7,124,179,0.42015209125475284,0.42857142857142855,0.6927374301675978,0.4230038022813688,569,0.47043455254977184
Ben Wallace,2002,255,480,0,3,99,234,0.53125,0,0.4230769230769231,0.53125,609,0.5223342939481268
Chris Crawford,2002,21,45,0,1,11,15,0.4666666666666667,0,0.7333333333333333,0.4666666666666667,53,0.5135658914728682
Joe Johnson,2002,251,584,38,130,41,53,0.4297945205479452,0.2923076923076923,0.7735849056603774,0.4623287671232877,581,0.4783310281235592
Gary Trent,2002,193,381,0,2,92,144,0.5065616797900262,0,0.6388888888888888,0.5065616797900262,478,0.5378521919164642
Jonathan Bender,2002,198,460,45,125,140,181,0.43043478260869567,0.36,0.7734806629834254,0.47934782608695653,581,0.5383218441924246
Chris Mills,2002,178,427,48,127,85,107,0.4168618266978923,0.3779527559055118,0.794392523364486,0.47306791569086654,489,0.51573574080324
Charles Smith,2002,182,428,35,131,42,65,0.4252336448598131,0.26717557251908397,0.6461538461538462,0.4661214953271028,441,0.4829172141918528
Jake Tsakalidis,2002,190,400,0,1,111,159,0.475,0,0.6981132075471698,0.475,491,0.5223848838198996
Calbert Cheaney,2002,224,466,0,4,46,67,0.48068669527896996,0,0.6865671641791045,0.48068669527896996,494,0.49850649874868813
Aaron Williams,2002,231,439,0,2,130,186,0.5261958997722096,0,0.6989247311827957,0.5261958997722096,592,0.5683127255971123
Hubert Davis,2002,146,326,57,126,16,21,0.44785276073619634,0.4523809523809524,0.7619047619047619,0.5352760736196319,365,0.5443861114425486
Speedy Claxton,2002,181,452,4,33,114,136,0.4004424778761062,0.12121212121212122,0.8382352941176471,0.40486725663716816,480,0.46889653016567673
Adrian Griffin,2002,179,359,16,54,41,49,0.4986072423398329,0.2962962962962963,0.8367346938775511,0.520891364902507,415,0.5452491065797772
Hakeem Olajuwon,2002,194,418,0,2,47,84,0.46411483253588515,0,0.5595238095238095,0.46411483253588515,435,0.4780640056268683
Monty Williams,2002,198,362,0,4,88,134,0.5469613259668509,0,0.6567164179104478,0.5469613259668509,484,0.5748764728240213
LaPhonso Ellis,2002,189,452,38,124,53,84,0.41814159292035397,0.3064516129032258,0.6309523809523809,0.46017699115044247,469,0.479589332460733
Devean George,2002,215,523,66,178,85,126,0.4110898661567878,0.3707865168539326,0.6746031746031746,0.47418738049713194,581,0.5022128483507364
Christian Laettner,2002,168,362,2,10,66,76,0.46408839779005523,0.2,0.868421052631579,0.46685082872928174,404,0.5108233866073235
Popeye Jones,2002,222,508,4,11,106,130,0.43700787401574803,0.36363636363636365,0.8153846153846154,0.4409448818897638,554,0.4900920028308563
Brevin Knight,2002,141,334,2,8,87,115,0.4221556886227545,0.25,0.7565217391304347,0.4251497005988024,371,0.4823192927717108
Bruce Bowen,2002,155,398,56,148,46,96,0.38944723618090454,0.3783783783783784,0.4791666666666667,0.45979899497487436,412,0.4679265854988188
John Crotty,2002,98,208,31,69,57,66,0.47115384615384615,0.4492753623188406,0.8636363636363636,0.5456730769230769,284,0.5990550118123523
Tony Battie,2002,211,390,0,2,88,130,0.541025641025641,0,0.676923076923077,0.541025641025641,510,0.5702146690518783
Predrag Drobnjak,2002,191,414,0,2,55,73,0.4613526570048309,0,0.7534246575342466,0.4613526570048309,437,0.489778534923339
Robert Horry,2002,183,460,76,203,108,138,0.3978260869565217,0.37438423645320196,0.782608695652174,0.48043478260869565,550,0.5281149178061146
Austin Croshere,2002,185,448,49,145,97,114,0.41294642857142855,0.33793103448275863,0.8508771929824561,0.46763392857142855,516,0.5179058936887747
Scott Padgett,2002,188,395,49,113,75,102,0.4759493670886076,0.4336283185840708,0.7352941176470589,0.5379746835443038,500,0.5683368191324907
Vladimir Radmanovic,2002,146,354,66,157,49,72,0.4124293785310734,0.42038216560509556,0.6805555555555556,0.5056497175141242,407,0.5276394938809376
Dana Barros,2002,74,192,24,71,21,27,0.3854166666666667,0.3380281690140845,0.7777777777777778,0.4479166666666667,193,0.47331763782617226
Emanual Davis,2002,70,198,29,85,16,18,0.35353535353535354,0.3411764705882353,0.8888888888888888,0.42676767676767674,185,0.4492035742035742
Jacque Vaughn,2002,206,438,24,54,104,126,0.4703196347031963,0.4444444444444444,0.8253968253968254,0.4977168949771689,540,0.5471789883268483
Kelvin Cato,2002,190,326,0,1,113,194,0.5828220858895705,0,0.5824742268041238,0.5828220858895705,493,0.5992318164138467
Tom Gugliotta,2002,127,301,3,9,28,37,0.4219269102990033,0.3333333333333333,0.7567567567567568,0.4269102990033223,285,0.44913010590015134
Eduardo Najera,2002,150,300,0,2,100,148,0.5,0,0.6756756756756757,0.5,400,0.5477651183172656
Dell Curry,2002,141,347,45,131,33,37,0.40634005763688763,0.3435114503816794,0.8918918918918919,0.4711815561959654,360,0.4954855758643471
Jarron Collins,2002,158,343,0,1,134,181,0.4606413994169096,0,0.7403314917127072,0.4606413994169096,450,0.5323679727427598
Chris Gatling,2002,131,293,1,8,82,117,0.447098976109215,0.125,0.7008547008547008,0.44880546075085326,345,0.5007547607988853
Eric Williams,2002,144,385,24,86,160,219,0.37402597402597404,0.27906976744186046,0.730593607305936,0.4051948051948052,472,0.49027754695030745
Tyrone Nesby,2002,183,421,13,47,64,93,0.4346793349168646,0.2765957446808511,0.6881720430107527,0.4501187648456057,443,0.47952026324904745
Grant Long,2002,164,385,3,17,86,123,0.42597402597402595,0.17647058823529413,0.6991869918699187,0.42987012987012985,417,0.47481326288941517
Oscar Torres,2002,135,341,37,126,82,105,0.39589442815249265,0.29365079365079366,0.780952380952381,0.4501466275659824,389,0.5023243801652892
Kevin Willis,2002,125,284,0,1,65,87,0.44014084507042256,0,0.7471264367816092,0.44014084507042256,315,0.4887054735013033
Shawn Kemp,2002,175,407,0,4,104,131,0.42997542997543,0,0.7938931297709924,0.42997542997543,454,0.4885502754820937
Patrick Ewing,2002,148,333,0,1,94,134,0.4444444444444444,0,0.7014925373134329,0.4444444444444444,390,0.4974997448719257
Troy Murphy,2002,178,423,3,9,121,156,0.42080378250591016,0.3333333333333333,0.7756410256410257,0.4243498817966903,480,0.48816206980717597
Rusty LaRue,2002,73,185,17,50,30,35,0.3945945945945946,0.34,0.8571428571428571,0.44054054054054054,193,0.4815369261477046
Lindsey Hunter,2002,187,490,79,208,20,40,0.3816326530612245,0.3798076923076923,0.5,0.46224489795918366,473,0.4659180457052797
Greg Buckner,2002,104,198,5,16,40,58,0.5252525252525253,0.3125,0.6896551724137931,0.5378787878787878,253,0.5659448818897638
Kendall Gill,2002,162,422,6,44,42,62,0.38388625592417064,0.13636363636363635,0.6774193548387096,0.3909952606635071,372,0.4139957264957265
Kevin Ollie,2002,137,353,1,2,187,227,0.3881019830028329,0.5,0.8237885462555066,0.3895184135977337,462,0.5100688924218336
Jeff Foster,2002,177,394,2,15,111,182,0.44923857868020306,0.13333333333333333,0.6098901098901099,0.4517766497461929,467,0.49253290583867704
Tracy Murray,2002,85,207,40,104,17,21,0.4106280193236715,0.38461538461538464,0.8095238095238095,0.5072463768115942,227,0.5248797632260451
Tariq Abdul-Wahad,2002,55,147,1,2,24,33,0.3741496598639456,0.5,0.7272727272727273,0.37755102040816324,135,0.4179049034175334
Wang Zhi-zhi,2002,109,248,48,116,42,57,0.43951612903225806,0.41379310344827586,0.7368421052631579,0.5362903225806451,308,0.5639373077486451
A.J. Guyton,2002,88,244,46,123,22,27,0.36065573770491804,0.37398373983739835,0.8148148148148148,0.45491803278688525,244,0.4767859934344224
Terry Porter,2002,136,321,59,142,68,83,0.4236760124610592,0.4154929577464789,0.8192771084337349,0.5155763239875389,399,0.5580107406578653
Tony Massenburg,2002,159,349,1,1,84,117,0.45558739255014324,1,0.717948717948718,0.45702005730659023,403,0.5031462245305633
Alan Henderson,2002,59,116,1,1,24,45,0.5086206896551724,1,0.5333333333333333,0.5129310344827587,143,0.5265095729013254
Will Solomon,2002,113,331,46,162,49,73,0.3413897280966767,0.2839506172839506,0.6712328767123288,0.4108761329305136,321,0.44200264375413084
Kenny Satterfield,2002,73,199,7,27,36,46,0.36683417085427134,0.25925925925925924,0.782608695652174,0.3844221105527638,189,0.43103448275862066
Charlie Ward,2002,113,303,53,164,47,58,0.37293729372937295,0.3231707317073171,0.8103448275862069,0.4603960396039604,326,0.496164617070498
Mengke Bateer,2002,53,132,4,12,29,37,0.4015151515151515,0.3333333333333333,0.7837837837837838,0.4166666666666667,139,0.46870785001348797
Damon Jones,2002,114,284,69,186,43,59,0.4014084507042254,0.3709677419354839,0.7288135593220338,0.522887323943662,340,0.5484578655310363
Eddie Gill,2002,39,92,7,22,31,39,0.42391304347826086,0.3181818181818182,0.7948717948717948,0.46195652173913043,116,0.5313301575668743
John Wallace,2002,93,214,5,13,40,46,0.43457943925233644,0.38461538461538464,0.8695652173913043,0.4462616822429907,231,0.4930840163934426
Shandon Anderson,2002,149,373,39,141,74,107,0.39946380697050937,0.2765957446808511,0.6915887850467289,0.4517426273458445,411,0.48919253475528474
Scott Williams,2002,86,217,0,2,30,41,0.39631336405529954,0,0.7317073170731707,0.39631336405529954,202,0.429714091218516
DeShawn Stevenson,2002,143,371,2,25,37,53,0.38544474393531,0.08,0.6981132075471698,0.3881401617250674,325,0.41210184621627105
Ryan Bowen,2002,147,307,1,12,69,92,0.4788273615635179,0.08333333333333333,0.75,0.4804560260586319,364,0.523771152296535
Hanno Mottola,2002,169,384,1,13,57,76,0.4401041666666667,0.07692307692307693,0.75,0.44140625,396,0.4743196627060176
Marc Jackson,2002,60,164,0,1,66,80,0.36585365853658536,0,0.825,0.36585365853658536,186,0.4668674698795181
Trajan Langdon,2002,70,176,27,74,42,46,0.3977272727272727,0.36486486486486486,0.9130434782608695,0.4744318181818182,209,0.5325112107623318
Slava Medvedenko,2002,145,304,0,4,41,60,0.4769736842105263,0,0.6833333333333333,0.4769736842105263,331,0.50090799031477
Lawrence Funderburke,2002,115,245,0,3,34,56,0.46938775510204084,0,0.6071428571428571,0.46938775510204084,264,0.48954161103693816
Stacey Augmon,2002,141,329,0,3,77,101,0.42857142857142855,0,0.7623762376237624,0.42857142857142855,359,0.4806662382176521
Dan Majerle,2002,99,289,79,235,23,39,0.34256055363321797,0.33617021276595743,0.5897435897435898,0.47923875432525953,300,0.4899399007055134
Danny Ferry,2002,76,177,43,99,34,36,0.4293785310734463,0.43434343434343436,0.9444444444444444,0.5508474576271186,229,0.5937564820576644
Jason Collins,2002,117,278,1,2,115,164,0.420863309352518,0.5,0.7012195121951219,0.4226618705035971,350,0.4997715330134796
Kwame Brown,2002,94,243,0,1,70,99,0.3868312757201646,0,0.7070707070707071,0.3868312757201646,258,0.4501675041876047
Bo Outlaw,2002,166,299,1,2,43,102,0.5551839464882943,0.5,0.4215686274509804,0.5568561872909699,376,0.5467023380248924
Mark Strickland,2002,91,204,1,4,25,44,0.44607843137254904,0.25,0.5681818181818182,0.4485294117647059,208,0.46561604584527216
Shammond Williams,2002,81,193,28,75,31,39,0.41968911917098445,0.37333333333333335,0.7948717948717948,0.49222797927461137,221,0.5257898743814237
Jason Collier,2002,41,95,0,1,24,32,0.43157894736842106,0,0.75,0.43157894736842106,106,0.48588192152548587
Fred Hoiberg,2002,121,291,24,92,78,92,0.41580756013745707,0.2608695652173913,0.8478260869565217,0.4570446735395189,344,0.5188850006033546
John Starks,2002,114,310,29,95,33,41,0.36774193548387096,0.30526315789473685,0.8048780487804879,0.41451612903225804,290,0.44201926594317764
Howard Eisley,2002,59,175,14,58,39,49,0.33714285714285713,0.2413793103448276,0.7959183673469388,0.37714285714285717,171,0.434981684981685
Steve Kerr,2002,102,216,26,65,39,40,0.4722222222222222,0.4,0.975,0.5324074074074074,269,0.5757705479452055
Jaren Jackson,2002,15,37,7,20,2,4,0.40540540540540543,0.35,0.5,0.5,39,0.5030959752321982
Darvin Ham,2002,120,211,1,7,62,123,0.5687203791469194,0.14285714285714285,0.5040650406504065,0.5710900473933649,303,0.5714393482196741
Malik Allen,2002,22,51,0,1,8,10,0.43137254901960786,0,0.8,0.43137254901960786,52,0.4693140794223827
Jason Caffey,2002,36,72,0,1,27,43,0.5,0,0.627906976744186,0.5,99,0.5444346678398592
Anthony Carter,2002,89,260,1,19,19,36,0.3423076923076923,0.05263157894736842,0.5277777777777778,0.34423076923076923,198,0.3589037122969838
Vladimir Stepania,2002,117,249,1,2,50,104,0.46987951807228917,0.5,0.4807692307692308,0.4718875502008032,285,0.4834441579590175
Johnny Newman,2002,67,148,22,57,42,58,0.4527027027027027,0.38596491228070173,0.7241379310344828,0.527027027027027,198,0.5705394190871369
Bryant Stith,2002,70,188,24,68,44,52,0.3723404255319149,0.35294117647058826,0.8461538461538461,0.43617021276595747,208,0.4931714719271624
Keyon Dooling,2002,22,57,4,14,10,12,0.38596491228070173,0.2857142857142857,0.8333333333333334,0.42105263157894735,58,0.46563904945407836
Chris Childs,2002,97,296,33,120,58,71,0.3277027027027027,0.275,0.8169014084507042,0.38344594594594594,285,0.43546021268793544
Robert Pack,2002,25,66,1,4,11,15,0.3787878787878788,0.25,0.7333333333333333,0.38636363636363635,62,0.4269972451790634
Earl Boykins,2002,110,275,13,42,47,61,0.4,0.30952380952380953,0.7704918032786885,0.42363636363636364,280,0.463821892393321
Quincy Lewis,2002,64,143,3,18,13,20,0.44755244755244755,0.16666666666666666,0.65,0.458041958041958,144,0.4743083003952569
Shawn Bradley,2002,78,163,0,1,59,64,0.4785276073619632,0,0.921875,0.4785276073619632,215,0.5623561414521867
Mitch Richmond,2002,100,247,18,62,42,44,0.4048582995951417,0.2903225806451613,0.9545454545454546,0.44129554655870445,260,0.48806127046103015
Lavor Postell,2002,28,84,6,26,31,41,0.3333333333333333,0.23076923076923078,0.7560975609756098,0.36904761904761907,93,0.45570364562916504
Danny Manning,2002,71,149,1,7,22,33,0.47651006711409394,0.14285714285714285,0.6666666666666666,0.4798657718120805,165,0.5045254403131115
Michael Curry,2002,125,276,7,26,72,91,0.4528985507246377,0.2692307692307692,0.7912087912087912,0.46557971014492755,329,0.5205037337045944
Bobby Simmons,2002,43,95,4,14,22,30,0.45263157894736844,0.2857142857142857,0.7333333333333333,0.47368421052631576,112,0.5175600739371534
Nick Anderson,2002,21,76,13,48,5,9,0.27631578947368424,0.2708333333333333,0.5555555555555556,0.3618421052631579,60,0.3751875937968985
Antonis Fotsis,2002,42,104,7,23,17,20,0.40384615384615385,0.30434782608695654,0.85,0.4375,108,0.4787234042553192
Joe Crispin,2002,26,68,15,39,12,13,0.38235294117647056,0.38461538461538464,0.9230769230769231,0.49264705882352944,79,0.5358111774281064
Stephen Jackson,2002,34,91,9,36,12,17,0.37362637362637363,0.25,0.7058823529411765,0.4230769230769231,89,0.45186839967506093
Walter McCarty,2002,80,180,39,99,13,19,0.4444444444444444,0.3939393939393939,0.6842105263157895,0.5527777777777778,212,0.5627521766829475
George Lynch,2002,73,198,1,6,25,40,0.3686868686868687,0.16666666666666666,0.625,0.3712121212121212,172,0.39888682745825604
Charles Oakley,2002,97,263,1,6,21,28,0.3688212927756654,0.16666666666666666,0.75,0.37072243346007605,216,0.3922708121458666
Terence Morris,2002,111,289,15,78,18,28,0.38408304498269896,0.19230769230769232,0.6428571428571429,0.4100346020761246,255,0.42313819195539626
Robert Traylor,2002,87,204,1,1,53,84,0.4264705882352941,1,0.6309523809523809,0.42892156862745096,228,0.4731075697211155
Corie Blount,2002,115,248,0,1,29,45,0.4637096774193548,0,0.6444444444444445,0.4637096774193548,259,0.48356982823002237
Dalibor Bagaric,2002,72,178,0,1,41,70,0.4044943820224719,0,0.5857142857142857,0.4044943820224719,185,0.443007662835249
Earl Watson,2002,96,212,16,44,23,36,0.4528301886792453,0.36363636363636365,0.6388888888888888,0.49056603773584906,231,0.5069346910112359
Ike Austin,2002,36,92,0,3,4,4,0.391304347826087,0,1,0.391304347826087,76,0.4052901023890785
Rafer Alston,2002,66,191,27,71,18,29,0.34554973821989526,0.38028169014084506,0.6206896551724138,0.4162303664921466,177,0.4343345111896349
Raja Bell,2002,103,240,12,44,36,48,0.42916666666666664,0.2727272727272727,0.75,0.45416666666666666,254,0.4863664215686274
Rodney White,2002,21,60,2,9,12,14,0.35,0.2222222222222222,0.8571428571428571,0.36666666666666664,56,0.42321644498186217
Bryce Drew,2002,78,182,31,73,23,29,0.42857142857142855,0.4246575342465753,0.7931034482758621,0.5137362637362637,210,0.5391250770178682
Vonteego Cummings,2002,78,187,12,46,24,32,0.41711229946524064,0.2608695652173913,0.75,0.44919786096256686,192,0.4774219216232345
Milt Palacio,2002,82,214,13,41,54,74,0.38317757009345793,0.3170731707317073,0.7297297297297297,0.4135514018691589,231,0.46844581440622973
Mookie Blaylock,2002,50,146,15,42,4,8,0.3424657534246575,0.35714285714285715,0.5,0.3938356164383562,119,0.397940074906367
Sam Mitchell,2002,98,227,10,35,38,49,0.43171806167400884,0.2857142857142857,0.7755102040816326,0.45374449339207046,244,0.4908271644673318
Matt Bullard,2002,39,115,16,57,11,12,0.3391304347826087,0.2807017543859649,0.9166666666666666,0.40869565217391307,105,0.4364815430661789
Sam Mack,2002,14,49,7,28,5,7,0.2857142857142857,0.25,0.7142857142857143,0.35714285714285715,40,0.3840245775729647
Jabari Smith,2002,26,63,0,3,21,32,0.4126984126984127,0,0.65625,0.4126984126984127,73,0.47353399065905555
Dan Langhi,2002,49,125,1,4,8,11,0.392,0.25,0.7272727272727273,0.396,107,0.4120455945779421
Gerald Wallace,2002,75,175,0,7,23,46,0.42857142857142855,0,0.5,0.42857142857142855,173,0.44304445810284776
Bimbo Coles,2002,56,146,4,20,33,37,0.3835616438356164,0.2,0.8918918918918919,0.3972602739726027,149,0.4590830663051516
Derrick Dial,2002,41,120,1,11,18,24,0.3416666666666667,0.09090909090909091,0.75,0.3458333333333333,101,0.3867953431372549
Tierre Brown,2002,49,115,4,12,21,28,0.4260869565217391,0.3333333333333333,0.75,0.4434782608695652,123,0.4830348727615457
Randy Livingston,2002,15,54,1,8,10,11,0.2777777777777778,0.125,0.9090909090909091,0.28703703703703703,41,0.34840244731475184
Cal Bowdler,2002,61,174,1,5,39,47,0.3505747126436782,0.2,0.8297872340425532,0.35344827586206895,162,0.4160673926443394
Erick Barkley,2002,24,68,1,7,9,10,0.35294117647058826,0.14285714285714285,0.9,0.3602941176470588,58,0.4005524861878453
Chris Andersen,2002,25,74,0,4,22,28,0.33783783783783783,0,0.7857142857142857,0.33783783783783783,72,0.41705282669138094
Cedric Henderson,2002,15,31,2,4,4,7,0.4838709677419355,0.5,0.5714285714285714,0.5161290322580645,36,0.5281690140845071
Carlos Arroyo,2002,49,111,0,2,13,18,0.44144144144144143,0,0.7222222222222222,0.44144144144144143,111,0.4667003027245207
Derrick McKey,2002,52,122,5,12,10,14,0.4262295081967213,0.4166666666666667,0.7142857142857143,0.44672131147540983,119,0.4642634207240949
Brian Shaw,2002,61,173,29,88,18,26,0.35260115606936415,0.32954545454545453,0.6923076923076923,0.43641618497109824,169,0.4581435697245717
Mark Madsen,2002,66,146,0,2,35,54,0.4520547945205479,0,0.6481481481481481,0.4520547945205479,167,0.491870876531574
Anthony Johnson,2002,37,90,4,12,16,25,0.4111111111111111,0.3333333333333333,0.64,0.43333333333333335,94,0.46534653465346537
