Season,Player,Pos,Age,Tm,G,GS,MP,FGM,FGA,TPM,TPA,FTM,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS
2004,Richard Hamilton,SG,25,DET,78,78,2772,530,1166,18,68,297,342,78,201,310,103,17,210,222,1375
2004,Zendon Hamilton,C,28,PHI,46,0,473,51,95,0,0,67,96,49,97,13,8,8,27,74,169
2004,Ben Handlogten,C,30,UTA,17,0,172,25,47,0,0,18,27,22,33,6,3,4,10,32,68
2004,Travis Hansen,SF,25,ATL,41,4,507,46,130,9,30,22,27,30,40,19,10,9,15,67,123
2004,Anfernee Hardaway,SG,32,TOT,76,14,2095,279,679,30,79,111,138,69,218,176,70,20,107,146,699
2004,Anfernee Hardaway,SG,32,PHO,34,10,876,120,271,14,35,42,49,27,71,97,28,8,42,65,296
2004,Anfernee Hardaway,SG,32,NYK,42,4,1219,159,408,16,44,69,89,42,147,79,42,12,65,81,403
2004,Matt Harpring,SF,27,UTA,31,31,1134,193,410,8,33,108,157,91,156,63,22,2,65,102,502
2004,Al Harrington,PF,23,IND,79,15,2441,421,909,21,77,185,252,163,345,131,80,22,163,250,1048
2004,Othella Harrington,PF,30,NYK,56,3,872,100,202,0,0,58,78,58,119,29,12,14,65,134,258
2004,Lucious Harris,PG,33,NJN,69,15,1504,187,463,38,101,66,78,39,101,135,41,2,53,74,478
2004,Jason Hart,PG,25,SAS,53,5,660,71,159,2,9,33,43,10,69,81,28,5,29,59,177
2004,Donnell Harvey,PF,23,TOT,60,8,783,89,201,0,3,61,83,48,116,21,24,27,45,129,239
2004,Donnell Harvey,PF,23,ORL,24,1,345,36,89,0,3,26,39,29,43,8,10,11,22,44,98
2004,Donnell Harvey,PF,23,PHO,36,7,438,53,112,0,0,35,44,19,73,13,14,16,23,85,141
2004,Udonis Haslem,PF,23,MIA,75,24,1795,205,447,0,3,140,183,189,284,51,33,24,74,197,550
2004,Trenton Hassell,SG,24,MIN,81,74,2264,177,381,4,13,48,61,68,189,133,36,54,46,200,406
2004,Jarvis Hayes,SF,22,WAS,70,42,2044,278,695,40,131,77,98,71,193,106,71,11,110,157,673
2004,Brendan Haywood,C,24,WAS,77,59,1484,200,388,0,1,137,234,186,201,43,32,100,80,154,537
2004,Shane Heal,PG,33,SAS,6,0,72,7,24,4,18,4,5,1,3,5,1,0,5,2,22
2004,Alan Henderson,PF,31,ATL,6,0,68,10,21,0,0,4,6,11,10,2,1,2,3,1,24
2004,Nene Hilario,PF,21,DEN,77,77,2504,334,630,0,2,240,352,154,349,168,116,41,183,280,908
2004,Tyrone Hill,PF,35,MIA,5,0,38,3,5,0,0,3,4,5,3,0,0,1,2,10,9
2004,Kirk Hinrich,PG,23,CHI,76,66,2706,318,823,144,369,135,168,42,217,517,101,21,204,276,915
2004,Fred Hoiberg,SG,31,MIN,79,3,1804,178,383,76,172,98,116,21,247,109,66,10,44,136,530
2004,Robert Horry,PF,33,SAS,81,1,1290,141,348,41,108,69,107,108,164,101,48,49,55,165,392
2004,Eddie House,SG,25,LAC,60,10,1188,161,449,51,136,36,45,28,110,148,65,4,63,92,409
2004,Allan Houston,SG,32,NYK,50,50,1799,340,781,87,202,157,172,20,101,99,38,2,102,105,924
2004,Josh Howard,SF,23,DAL,67,29,1589,229,532,20,66,97,138,149,219,97,69,54,67,168,575
2004,Juwan Howard,PF,30,ORL,81,77,2877,529,1169,0,1,318,393,171,399,158,54,22,178,284,1376
2004,Troy Hudson,PG,27,MIN,29,1,503,80,207,31,77,27,33,4,31,70,7,0,34,32,218
2004,Larry Hughes,SG,25,WAS,61,61,2061,401,1009,79,232,267,335,96,230,148,95,26,152,147,1148
2004,Ryan Humphrey,PF,24,MEM,2,0,11,1,4,0,1,0,0,2,1,1,1,0,2,3,2
2004,Brandon Hunter,PF,23,BOS,36,12,406,53,116,0,3,19,43,50,68,19,13,1,22,40,125
2004,Lindsey Hunter,SG,33,DET,33,8,661,49,143,14,50,5,8,13,54,85,39,6,34,45,117
2004,Steven Hunter,C,22,ORL,59,23,789,82,155,0,0,23,69,54,116,12,5,73,29,101,187
2004,Zydrunas Ilgauskas,C,28,CLE,81,81,2539,466,965,2,7,303,406,279,374,109,39,201,163,277,1237
2004,Allen Iverson*,SG,28,PHI,48,47,2040,435,1125,57,199,339,455,34,144,324,115,5,209,87,1266
2004,Bobby Jackson,SG,30,SAC,50,0,1185,263,592,81,219,82,109,55,119,105,49,8,63,106,689
2004,Jim Jackson,SF,33,HOU,80,80,3119,382,900,162,405,107,127,52,435,226,86,23,175,227,1033
2004,Marc Jackson,PF,29,PHI,22,13,598,71,171,0,1,64,81,45,81,18,12,6,24,45,206
2004,Mark Jackson,PG,38,HOU,42,3,577,34,100,7,41,28,39,10,60,119,17,1,53,41,103
2004,Stephen Jackson,SF,25,ATL,80,78,2940,536,1261,145,427,233,297,97,273,244,142,20,223,216,1450
2004,Casey Jacobsen,SF,22,PHO,78,13,1828,150,360,75,180,91,111,42,159,98,48,9,68,144,466
2004,Jerome James,C,28,SEA,65,24,990,129,259,0,0,66,100,78,152,32,20,60,82,180,324
2004,LeBron James,SG,19,CLE,79,79,3122,622,1492,63,217,347,460,99,333,465,130,58,273,149,1654
2004,Mike James,PG,28,TOT,81,55,2196,272,657,106,281,103,127,28,206,339,96,3,124,156,753
2004,Mike James,PG,28,BOS,55,55,1684,213,510,86,226,76,95,20,156,244,70,2,83,113,588
2004,Mike James,PG,28,DET,26,0,512,59,147,20,55,27,32,8,50,95,26,1,41,43,165
2004,Antawn Jamison,SF,27,DAL,82,2,2376,488,913,16,40,220,294,233,287,70,83,30,81,174,1212
2004,Marko Jaric,PG,25,LAC,58,50,1760,185,477,51,150,74,101,44,131,281,93,20,115,132,495
2004,Chris Jefferies,SF-SG,23,TOT,21,2,195,27,72,17,42,13,20,5,24,7,4,7,19,36,84
2004,Chris Jefferies,SG,23,TOR,2,0,8,3,6,1,3,1,1,0,1,1,0,0,1,0,8
2004,Chris Jefferies,SF,23,CHI,19,2,187,24,66,16,39,12,19,5,23,6,4,7,18,36,76
2004,Richard Jefferson,SF,23,NJN,82,82,3133,555,1115,48,132,357,468,109,355,315,92,28,198,224,1515
2004,Jared Jeffries,PF,22,WAS,82,38,1913,177,469,5,30,105,171,180,244,93,48,28,107,212,464
2004,Britton Johnsen,C,24,ORL,20,4,290,17,59,1,12,7,16,15,30,12,7,1,14,28,42
2004,Anthony Johnson,PG,29,IND,73,7,1598,167,411,41,122,75,94,28,102,202,64,8,75,138,450
2004,Avery Johnson,PG,38,GSW,46,1,637,80,199,0,3,52,78,3,30,111,26,3,51,34,212
2004,DerMarr Johnson,SF,23,NYK,21,1,287,36,97,13,36,28,31,5,34,11,8,7,16,32,113
2004,Ervin Johnson,C,36,MIN,66,47,965,55,103,0,1,17,28,61,171,24,27,43,30,156,127
2004,Joe Johnson,SG,22,PHO,82,77,3331,555,1291,83,272,174,232,80,305,362,93,26,199,177,1367
2004,Linton Johnson,SF,23,CHI,41,20,734,72,203,7,33,22,37,59,124,27,37,32,37,90,173
2004,Dahntay Jones,SG,23,MEM,20,0,154,15,53,1,4,5,11,7,16,12,5,6,12,23,36
2004,Damon Jones,PG,27,MIL,82,26,2016,210,524,98,273,55,72,15,155,478,30,4,103,92,573
2004,Eddie Jones,SG,32,MIA,81,81,2998,473,1156,177,479,278,333,38,270,258,92,34,129,226,1401
2004,Fred Jones,SG,24,IND,81,2,1508,123,311,27,89,124,149,25,101,173,65,18,73,132,397
2004,James Jones,SF,23,IND,6,0,26,2,9,1,4,2,2,0,2,0,1,0,0,1,7
2004,Jumaine Jones,SG,24,BOS,42,2,373,33,96,13,44,14,23,24,44,14,12,9,19,48,93
2004,Popeye Jones,PF,33,GSW,5,0,10,0,2,0,0,0,0,1,0,0,0,0,0,2,0
2004,Chris Kaman,C,21,LAC,82,61,1843,200,435,0,2,99,142,126,335,85,23,73,155,211,499
2004,Jason Kapono,SF,22,CLE,41,3,427,52,129,21,44,20,24,19,36,14,13,2,21,41,145
2004,Jason Kidd,PG,30,NJN,67,66,2450,368,959,94,293,206,249,85,343,618,122,14,214,110,1036
2004,Andrei Kirilenko,PF,22,UTA,78,78,2895,412,931,68,201,392,496,226,403,244,150,215,215,174,1284
2004,Kerry Kittles,SG,29,NJN,82,82,2842,434,959,97,276,107,136,56,271,206,125,40,95,144,1072
2004,Brevin Knight,PG,28,TOT,56,13,1037,105,246,2,8,49,65,14,98,204,84,1,72,107,261
2004,Brevin Knight,PG,28,PHO,3,0,19,1,3,0,0,0,0,0,3,4,3,1,3,1,2
2004,Brevin Knight,PG,28,WAS,32,12,598,58,138,1,5,19,27,11,50,102,52,0,44,50,136
2004,Brevin Knight,PG,28,MIL,21,1,420,46,105,1,3,30,38,3,45,98,29,0,25,56,123
2004,Kyle Korver,SF,22,PHI,74,0,882,115,327,81,207,19,24,30,81,40,25,8,41,102,330
2004,Toni Kukoc,PF,35,MIL,73,0,1522,211,506,49,168,145,199,60,211,200,59,21,110,110,616
2004,Christian Laettner,PF,34,WAS,48,18,984,119,256,6,21,40,50,50,182,89,37,28,42,102,284
2004,Raef LaFrentz,C,27,BOS,17,1,328,57,124,8,40,10,13,30,49,24,8,13,11,47,132
2004,Maciej Lampe,C,18,PHO,21,0,224,43,88,0,4,10,13,9,35,9,3,3,15,28,96
2004,Sean Lampley,SF,24,GSW,10,0,63,13,20,0,0,8,12,2,9,2,0,1,3,2,34
2004,Dan Langhi,SF,26,TOT,6,0,37,5,14,1,2,2,2,0,4,0,0,0,2,7,13
2004,Dan Langhi,SF,26,GSW,4,0,17,2,6,0,0,2,2,0,3,0,0,0,2,5,6
2004,Dan Langhi,SF,26,MIL,2,0,20,3,8,1,2,0,0,0,1,0,0,0,0,2,7
2004,Rusty LaRue,PG,30,GSW,4,0,22,1,3,1,1,1,2,0,3,2,2,0,4,2,4
2004,Voshon Lenard,SG,30,DEN,73,70,2233,394,933,106,289,144,182,46,154,151,61,12,101,177,1038
2004,Quincy Lewis,SF,26,MIN,14,0,65,7,20,2,5,0,0,1,6,2,2,2,3,10,16
2004,Rashard Lewis,SF,24,SEA,80,80,2931,535,1229,145,386,206,270,133,385,175,99,54,135,233,1421
2004,Randy Livingston,PG,28,LAC,4,0,48,2,10,0,3,4,6,2,5,4,2,0,4,7,8
2004,Raul Lopez,PG,23,UTA,82,11,1617,223,517,25,85,101,117,24,131,305,62,2,174,200,572
2004,Tyronn Lue,PG,26,ORL,76,69,2332,309,714,80,209,101,131,26,161,317,61,5,124,185,799
2004,George Lynch,SF,33,NOH,78,51,1701,149,375,43,139,34,51,96,216,117,48,18,64,159,375
2004,Mark Madsen,C,28,MIN,72,12,1246,101,204,0,6,57,118,134,138,28,33,18,47,175,259
2004,Corey Maggette,SF,24,LAC,73,72,2628,453,1013,76,231,526,620,96,334,224,65,16,207,217,1508
2004,Jamaal Magloire,C,25,NOH,82,82,2777,383,809,0,1,353,470,268,579,86,43,101,201,278,1119
2004,Karl Malone*,PF,40,LAL,42,42,1373,193,400,0,1,168,225,61,306,163,50,20,103,116,554
2004,Stephon Marbury,PG,26,TOT,81,81,3254,598,1386,87,274,356,436,58,205,719,129,9,249,172,1639
2004,Stephon Marbury,PG,26,PHO,34,34,1415,262,606,37,118,147,185,19,98,281,64,5,97,74,708
2004,Stephon Marbury,PG,26,NYK,47,47,1839,336,780,50,156,209,251,39,107,438,65,4,152,98,931
2004,Shawn Marion,SF,25,PHO,79,79,3217,590,1341,90,265,228,268,212,525,214,167,104,156,203,1498
2004,Donyell Marshall,PF,30,TOT,82,74,2988,470,1020,131,325,134,182,210,598,122,93,124,117,247,1205
2004,Donyell Marshall,PF,30,CHI,16,8,408,57,136,11,27,14,20,28,71,28,13,20,22,47,139
2004,Donyell Marshall,PF,30,TOR,66,66,2580,413,884,120,298,120,162,182,527,94,80,104,95,200,1066
2004,Darrick Martin,PG,32,MIN,16,0,172,20,67,6,26,9,9,2,5,23,2,1,7,23,55
2004,Kenyon Martin,PF,26,NJN,65,62,2252,439,900,7,25,201,294,133,484,160,95,82,168,230,1086
2004,Jamal Mashburn,SF,31,NOH,19,18,730,156,398,19,67,65,80,19,98,47,14,5,37,42,396
2004,Desmond Mason,SF,26,MIL,82,31,2534,409,867,9,39,356,463,93,266,152,60,24,148,191,1183
2004,Roger Mason,SG,23,TOT,26,3,328,32,98,13,39,19,22,1,30,26,11,6,20,36,96
2004,Roger Mason,SG,23,CHI,3,0,43,1,11,1,6,0,0,0,3,3,1,0,2,5,3
2004,Roger Mason,SG,23,TOR,23,3,285,31,87,12,33,19,22,1,27,23,10,6,18,31,93
2004,Tony Massenburg,PF,36,SAC,59,0,789,104,219,0,1,43,63,57,131,29,14,18,45,144,251
2004,Walter McCarty,PF,29,BOS,77,23,1900,203,523,137,366,62,82,28,211,124,72,22,91,179,605
2004,Amal McCaskill,C,30,PHI,59,3,636,47,117,0,1,19,27,48,85,20,12,20,25,89,113
2004,Jelani McCoy,C,26,CLE,2,0,12,0,0,0,0,0,0,1,3,0,0,0,1,4,0
2004,Antonio McDyess,PF,29,TOT,42,20,927,126,268,0,0,38,69,70,187,36,37,24,57,117,290
2004,Antonio McDyess,PF,29,NYK,18,6,421,65,142,0,0,22,38,31,88,20,12,11,27,46,152
2004,Antonio McDyess,PF,29,PHO,24,14,506,61,126,0,0,16,31,39,99,16,25,13,30,71,138
2004,Tracy McGrady,SG,24,ORL,67,67,2675,653,1566,174,513,398,500,95,307,370,93,42,179,129,1878
2004,Jeff McInnis,SG-PG,29,TOT,70,57,2365,334,747,46,127,114,143,33,143,430,72,6,120,163,828
2004,Jeff McInnis,SG,29,POR,39,26,1269,196,416,15,47,58,76,16,78,196,36,2,61,94,465
2004,Jeff McInnis,PG,29,CLE,31,31,1096,138,331,31,80,56,67,17,65,234,36,4,59,69,363
2004,Aaron McKie,SF,31,PHI,75,41,2112,265,577,75,172,84,111,45,208,195,85,23,103,142,689
2004,Keith McLeod,PG,24,MIN,33,0,391,27,82,1,10,33,43,5,29,59,16,1,29,39,88
2004,Stanislav Medvedenko,PF,24,LAL,68,38,1442,237,537,0,3,89,116,148,195,57,38,18,59,191,563
2004,Ron Mercer,SG,27,SAS,39,0,516,90,211,2,7,13,17,10,39,22,14,5,26,37,195
2004,Chris Mihm,C-PF,24,TOT,76,17,1330,186,381,0,0,110,166,156,257,21,37,63,90,208,482
2004,Chris Mihm,PF,24,CLE,22,1,391,59,127,0,0,34,48,47,93,10,9,22,25,58,152
2004,Chris Mihm,C,24,BOS,54,16,939,127,254,0,0,76,118,109,164,11,28,41,65,150,330
2004,Darius Miles,SF,22,TOT,79,56,2079,365,753,7,40,124,193,112,247,162,67,61,130,168,861
2004,Darius Miles,SF,22,CLE,37,16,888,143,331,5,30,39,72,48,119,80,25,27,56,84,330
2004,Darius Miles,SF,22,POR,42,40,1191,222,422,2,10,85,121,64,128,82,42,34,74,84,531
2004,Darko Milicic,C,18,DET,34,0,159,17,65,0,1,14,24,11,32,7,7,15,13,33,48
2004,Andre Miller,PG,27,DEN,82,82,2838,430,941,12,65,342,411,127,239,501,142,25,215,194,1214
2004,Brad Miller,PF,27,SAC,72,53,2621,373,731,12,38,256,329,191,552,312,68,86,144,247,1014
2004,Mike Miller,SF,23,MEM,65,65,1770,270,616,80,215,102,141,42,174,232,59,14,107,162,722
2004,Oliver Miller,C,33,MIN,48,1,506,53,100,0,1,15,23,46,84,36,19,26,33,91,121
2004,Reggie Miller*,SG,38,IND,80,80,2254,260,594,134,334,146,165,18,170,249,65,11,68,96,800
2004,Yao Ming*,C,23,HOU,82,82,2692,535,1025,0,2,361,446,197,538,122,22,156,204,273,1431
2004,Cuttino Mobley,SG,28,HOU,80,80,3229,460,1081,164,420,176,217,40,322,258,107,33,180,179,1260
2004,Nazr Mohammed,C,26,TOT,80,24,1611,246,472,0,0,100,169,178,296,36,55,52,96,195,592
2004,Nazr Mohammed,C,26,ATL,53,1,938,138,280,0,0,69,110,101,166,20,22,27,55,113,345
2004,Nazr Mohammed,C,26,NYK,27,23,673,108,192,0,0,31,59,77,130,16,33,25,41,82,247
2004,Jerome Moiso,PF,25,TOR,35,1,417,40,84,0,1,22,38,41,72,8,17,12,25,42,102
2004,Mikki Moore,PF-C,28,TOT,32,0,395,50,99,0,0,30,35,29,55,19,7,13,22,65,130
2004,Mikki Moore,C,28,NJN,4,0,10,1,5,0,0,0,0,1,1,0,0,0,0,1,2
2004,Mikki Moore,PF,28,UTA,28,0,385,49,94,0,0,30,35,28,54,19,7,13,22,64,128
2004,Alonzo Mourning*,C,33,NJN,12,0,215,33,71,0,0,30,34,8,19,8,2,6,10,32,96
2004,Troy Murphy,PF,23,GSW,28,0,610,107,243,5,17,60,80,48,125,20,12,17,34,58,279
2004,Lamond Murray,SF,30,TOR,33,4,518,76,215,21,60,24,35,14,76,28,15,7,38,47,197
2004,Ronald Murray,PG,24,SEA,82,18,2021,389,915,67,229,168,235,45,159,205,81,28,149,158,1013
2004,Tracy Murray,SF,32,POR,7,0,35,3,12,2,5,0,1,3,2,1,1,0,2,3,8
2004,Dikembe Mutombo*,C,37,NYK,65,56,1494,141,295,0,0,81,119,145,292,25,17,123,54,141,363
2004,Mamadou N'Diaye,C,28,TOT,28,1,366,27,69,0,0,44,59,43,69,0,8,25,18,59,98
2004,Mamadou N'Diaye,C,28,DAL,3,0,7,0,1,0,0,0,0,0,1,0,0,1,1,1,0
2004,Mamadou N'Diaye,C,28,ATL,25,1,359,27,68,0,0,44,59,43,68,0,8,24,17,58,98
2004,Bostjan Nachbar,SF,23,HOU,45,3,516,47,132,23,63,21,29,8,62,30,14,14,23,72,138
2004,Lee Nailon,PF-SF,28,TOT,57,4,780,147,327,0,3,47,58,64,79,38,15,8,45,93,341
2004,Lee Nailon,PF,28,ATL,27,0,300,63,138,0,0,16,19,26,37,17,10,7,24,48,142
2004,Lee Nailon,SF,28,ORL,8,0,83,11,27,0,0,7,9,8,6,4,1,0,0,9,29
2004,Lee Nailon,SF,28,CLE,22,4,397,73,162,0,3,24,30,30,36,17,4,1,21,36,170
2004,Eduardo Najera,SF,27,DAL,58,7,720,72,162,2,4,30,46,67,89,25,35,19,29,90,176
2004,Steve Nash,PG,29,DAL,78,78,2612,397,845,104,257,230,251,59,173,687,67,8,209,139,1128
2004,Rasho Nesterovic,C,27,SAS,82,82,2353,328,700,0,0,54,114,257,376,114,51,165,107,247,710
2004,Ira Newble,SF,29,CLE,64,25,1245,108,276,2,19,36,46,65,90,72,25,19,54,109,254
2004,Moochie Norris,PG,30,TOT,66,0,847,80,217,20,58,54,71,10,55,121,44,5,64,51,234
2004,Moochie Norris,PG,30,HOU,30,0,401,27,87,8,23,18,24,2,28,48,16,2,30,16,80
2004,Moochie Norris,PG,30,NYK,36,0,446,53,130,12,35,36,47,8,27,73,28,3,34,35,154
2004,Dirk Nowitzki,C,25,DAL,77,77,2915,605,1310,99,290,371,423,90,580,207,92,104,135,216,1680
2004,Jermaine O'Neal,PF,25,IND,78,78,2788,608,1400,2,18,348,460,193,585,164,59,199,181,248,1566
2004,Shaquille O'Neal*,C,31,LAL,67,67,2464,554,948,0,0,331,676,246,523,196,34,166,195,225,1439
2004,Charles Oakley,PF,40,HOU,7,0,25,2,6,0,0,5,6,0,5,2,0,0,1,8,9
2004,Lamar Odom,PF,24,MIA,80,80,3003,485,1127,61,205,340,458,160,616,327,85,71,236,273,1371
2004,Mehmet Okur,PF,24,DET,71,33,1580,251,542,18,48,162,209,160,261,69,36,63,101,138,682
2004,Kevin Ollie,PG,31,CLE,82,7,1401,95,257,4,9,147,176,23,147,234,51,8,81,119,341
2004,Michael Olowokandi,C,28,MIN,43,25,925,121,285,0,0,36,61,78,167,24,16,68,54,137,278
2004,Greg Ostertag,C,30,UTA,78,51,2153,208,437,0,1,113,195,221,357,123,30,139,99,228,529
2004,Bo Outlaw,PF,32,MEM,82,1,1606,159,312,0,4,61,116,125,217,90,73,70,69,170,379
2004,Travis Outlaw,PF,19,POR,8,0,19,3,7,0,0,2,4,2,2,1,1,0,1,1,8
2004,Doug Overton,PG,34,TOT,61,11,1033,99,245,3,23,23,31,16,70,138,26,2,58,89,224
2004,Doug Overton,PG,34,NJN,6,0,22,3,8,0,0,2,2,0,1,4,1,0,2,4,8
2004,Doug Overton,PG,34,LAC,55,11,1011,96,237,3,23,21,29,16,69,134,25,2,56,85,216
2004,Zaza Pachulia,C,19,ORL,59,2,664,68,175,0,0,58,90,69,105,13,21,12,34,87,194
2004,Robert Pack,PG,34,NJN,26,0,220,22,52,0,0,5,6,4,14,27,12,1,16,20,49
2004,Scott Padgett,PF,27,HOU,58,5,547,74,167,28,65,24,32,46,93,23,12,13,22,73,200
2004,Milt Palacio,PG,25,TOR,59,13,1211,104,298,4,26,45,68,15,87,184,41,11,87,90,257
2004,Jannero Pargo,PG,24,TOT,31,1,479,81,199,22,62,23,27,8,29,70,13,6,47,50,207
2004,Jannero Pargo,PG,24,LAL,13,0,63,6,16,2,4,0,0,0,6,11,2,0,12,5,14
2004,Jannero Pargo,PG,24,TOR,5,0,71,9,29,0,5,0,0,0,4,12,4,1,5,7,18
2004,Jannero Pargo,PG,24,CHI,13,1,345,66,154,20,53,23,27,8,19,47,7,5,30,38,175
2004,Tony Parker,PG,21,SAS,75,75,2577,423,946,62,199,191,272,43,194,411,61,7,179,148,1099
2004,Cherokee Parks,C,31,GSW,12,0,64,4,10,0,0,4,6,4,6,1,0,3,2,7,12
2004,Ruben Patterson,SF,28,POR,73,1,1651,200,395,2,12,105,190,129,139,139,84,21,105,152,507
2004,Sasha Pavlovic,SF,20,UTA,79,14,1144,149,376,19,70,65,84,44,115,60,41,16,67,187,382
2004,Gary Payton*,PG,35,LAL,82,82,2825,482,1024,55,165,180,252,72,270,449,96,19,151,169,1199
2004,Anthony Peeler,SG,34,SAC,75,0,1391,156,348,68,141,51,61,31,122,120,56,10,77,103,431
2004,Desmond Penigar,PF,22,ORL,10,0,89,14,28,0,0,4,4,6,18,3,2,2,6,14,32
2004,Kirk Penney,SG,23,MIA,2,0,18,1,6,1,3,0,0,0,1,1,1,0,3,1,3
2004,Kendrick Perkins,C,19,BOS,10,0,35,8,15,0,0,6,9,5,9,3,0,2,5,6,22
2004,Wesley Person,SG,32,TOT,58,0,1037,126,314,55,138,31,39,16,101,66,19,9,38,38,338
2004,Wesley Person,SG,32,MEM,16,0,284,33,107,11,43,6,8,2,16,23,5,2,16,11,83
2004,Wesley Person,SG,32,POR,33,0,621,80,168,36,76,19,25,12,62,38,11,6,18,22,215
2004,Wesley Person,SG,32,ATL,9,0,132,13,39,8,19,6,6,2,23,5,3,1,4,5,40
2004,Morris Peterson,SF,26,TOR,82,29,2148,238,587,126,340,76,94,35,226,113,88,14,69,206,678
2004,Eric Piatkowski,SF,33,HOU,49,0,703,72,191,43,122,14,16,10,63,26,16,5,29,42,201
2004,Paul Pierce,SG,26,BOS,80,80,3099,602,1497,115,384,517,631,69,453,410,131,52,303,234,1836
2004,Mickael Pietrus,PG,21,GSW,53,22,748,96,231,35,105,52,75,48,71,27,32,12,40,100,279
2004,Scottie Pippen*,SF,38,CHI,23,6,412,53,140,13,48,17,27,20,48,50,21,9,29,38,136
2004,Zoran Planinic,SG,21,NJN,49,1,473,53,129,9,32,38,60,14,41,68,13,3,36,70,153
2004,Scot Pollard,C,28,IND,61,3,678,47,114,0,0,12,21,67,97,10,23,26,22,110,106
2004,Olden Polynice,C,39,LAC,2,0,12,0,0,0,0,0,0,1,1,1,1,0,4,2,0
2004,Mark Pope,PF,31,DEN,4,0,20,1,2,0,0,0,1,0,3,0,1,0,3,8,2
2004,James Posey,SG,27,MEM,82,82,2451,368,770,112,290,278,335,92,311,122,137,40,112,248,1126
2004,Vitaly Potapenko,C,28,SEA,65,39,1419,200,409,0,0,59,92,101,188,53,22,28,77,161,459
2004,Tayshaun Prince,SF,23,DET,82,80,2701,338,723,57,157,108,141,93,297,191,63,69,119,149,841
2004,Joel Przybilla,C,24,TOT,17,12,347,18,50,0,0,13,31,32,79,7,5,17,18,53,49
2004,Joel Przybilla,C,24,MIL,5,0,33,0,0,0,0,1,2,1,9,3,0,0,2,5,1
2004,Joel Przybilla,C,24,ATL,12,12,314,18,50,0,0,12,29,31,70,4,5,17,16,48,48
2004,Vladimir Radmanovic,PF,23,SEA,77,38,2321,345,812,140,377,95,127,104,302,142,80,42,109,187,925
2004,Zach Randolph,PF,22,POR,81,80,3067,663,1368,1,5,299,393,242,609,163,68,41,247,227,1626
2004,Theo Ratliff,C,30,TOT,85,83,2664,266,549,0,0,140,217,195,419,71,54,307,120,300,672
2004,Theo Ratliff,C,30,ATL,53,52,1648,171,373,0,0,96,147,105,276,51,30,166,86,189,438
2004,Theo Ratliff,C,30,POR,32,31,1016,95,176,0,0,44,70,90,143,20,24,141,34,111,234
2004,Zeljko Rebraca,C,31,TOT,24,2,273,34,77,0,0,23,30,23,35,6,5,11,17,52,91
2004,Zeljko Rebraca,C,31,DET,21,2,222,22,54,0,0,22,28,19,30,4,5,9,13,45,66
2004,Zeljko Rebraca,C,31,ATL,3,0,51,12,23,0,0,1,2,4,5,2,0,2,4,7,25
2004,Michael Redd,SG,24,MIL,82,82,3021,633,1439,127,363,383,441,118,289,185,81,6,116,152,1776
2004,Glen Rice,SF,36,LAC,18,0,262,22,76,5,28,17,17,9,32,24,6,0,13,22,66
2004,Jason Richardson,SG,23,GSW,78,78,2936,563,1284,77,273,258,377,124,400,226,86,41,196,182,1461
2004,Quentin Richardson,SG,23,LAC,65,64,2338,425,1068,120,341,151,204,146,268,139,67,19,141,130,1121
2004,Luke Ridnour,PG,22,SEA,69,6,1114,145,350,27,80,65,79,35,73,163,52,7,80,105,382
2004,Clifford Robinson,PF,37,GSW,82,82,2846,366,945,112,314,123,173,54,268,271,68,73,173,237,967
2004,Eddie Robinson,SF,27,CHI,51,4,1024,157,326,1,5,28,43,27,77,58,33,10,45,57,343
2004,Glenn Robinson,SF,31,PHI,42,42,1336,275,614,34,100,114,137,46,143,57,42,9,106,96,698
2004,Rodney Rogers,PF,32,NJN,69,15,1409,207,505,50,152,75,98,100,207,137,59,27,98,183,539
2004,Sean Rooks,C,34,TOT,55,0,595,54,151,0,1,33,37,24,73,29,14,10,22,89,141
2004,Sean Rooks,C,34,NOH,35,0,325,34,94,0,0,12,15,10,40,11,9,5,15,48,80
2004,Sean Rooks,C,34,ORL,20,0,270,20,57,0,1,21,22,14,33,18,5,5,7,41,61
2004,Jalen Rose,PG-SF,31,TOT,66,64,2497,383,952,69,202,187,231,34,232,329,51,22,208,184,1022
2004,Jalen Rose,SF,31,CHI,16,14,529,75,200,23,54,39,51,7,57,56,12,4,37,45,212
2004,Jalen Rose,PG,31,TOR,50,50,1968,308,752,46,148,148,180,27,175,273,39,18,171,139,810
2004,Malik Rose,PF,29,SAS,67,13,1256,173,404,0,3,183,225,110,210,69,36,24,112,164,529
2004,Michael Ruffin,PF,27,UTA,41,23,733,38,117,0,0,16,38,78,129,41,22,21,42,103,92
2004,Kareem Rush,SG,23,LAL,72,15,1244,190,432,48,138,31,52,20,77,59,33,20,48,109,459
2004,Bryon Russell,SF,33,LAL,72,1,945,98,244,43,112,50,65,32,114,71,32,12,37,110,289
2004,John Salmons,SG,24,PHI,77,24,1603,161,416,50,147,71,92,38,158,134,62,16,77,122,443
2004,Jamal Sampson,C,20,LAL,10,2,130,11,23,0,0,7,12,23,29,7,2,4,6,16,29
2004,Daniel Santiago,C,27,MIL,54,28,708,78,163,0,0,61,90,35,97,24,19,21,32,98,217
2004,Brian Scalabrine,PF,25,NJN,69,2,928,86,218,10,41,58,70,42,131,65,21,14,42,113,240
