Event,Round,Diver,Country,Rank,DiveNo,Difficulty,JScore,Judge,JCountry
M3mSB,1 - Prelim,FUMADO Ramon-Antonio,VEN,28,3,3,6.5,JOHNSON Bente,NOR
M3mSB,1 - Prelim,FUMADO Ramon-Antonio,VEN,28,3,3,6.5,BOUSSARD Michel,FRA
M3mSB,1 - Prelim,FUMADO Ramon-Antonio,VEN,28,3,3,7,McFARLAND Steve,USA
M3mSB,1 - Prelim,FUMADO Ramon-Antonio,VEN,28,3,3,7,CALDERON Felix,PUR
M3mSB,1 - Prelim,FUMADO Ramon-Antonio,VEN,28,4,3,7,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,1 - Prelim,FUMADO Ramon-Antonio,VEN,28,4,3,6,MENA Jesus,MEX
M3mSB,1 - Prelim,FUMADO Ramon-Antonio,VEN,28,4,3,6.5,BOYS Beverley,CAN
M3mSB,1 - Prelim,FUMADO Ramon-Antonio,VEN,28,4,3,6,ZAITSEV Oleg,RUS
M3mSB,1 - Prelim,FUMADO Ramon-Antonio,VEN,28,4,3,5.5,BOOTHROYD Sydney,GBR
M3mSB,1 - Prelim,FUMADO Ramon-Antonio,VEN,28,4,3,6,CRUZ Julia,ESP
M3mSB,1 - Prelim,FUMADO Ramon-Antonio,VEN,28,4,3,6,BARNETT Madeleine,AUS
M3mSB,1 - Prelim,FUMADO Ramon-Antonio,VEN,28,5,3.1,6.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,1 - Prelim,FUMADO Ramon-Antonio,VEN,28,5,3.1,7.5,MENA Jesus,MEX
M3mSB,1 - Prelim,FUMADO Ramon-Antonio,VEN,28,5,3.1,7.5,BOYS Beverley,CAN
M3mSB,1 - Prelim,FUMADO Ramon-Antonio,VEN,28,5,3.1,6.5,ZAITSEV Oleg,RUS
M3mSB,1 - Prelim,FUMADO Ramon-Antonio,VEN,28,5,3.1,7,BOOTHROYD Sydney,GBR
M3mSB,1 - Prelim,FUMADO Ramon-Antonio,VEN,28,5,3.1,7,CRUZ Julia,ESP
M3mSB,1 - Prelim,FUMADO Ramon-Antonio,VEN,28,5,3.1,7,BARNETT Madeleine,AUS
M3mSB,1 - Prelim,FUMADO Ramon-Antonio,VEN,28,6,2.9,1.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,1 - Prelim,FUMADO Ramon-Antonio,VEN,28,6,2.9,4.5,MENA Jesus,MEX
M3mSB,1 - Prelim,FUMADO Ramon-Antonio,VEN,28,6,2.9,3,BOYS Beverley,CAN
M3mSB,1 - Prelim,FUMADO Ramon-Antonio,VEN,28,6,2.9,3,ZAITSEV Oleg,RUS
M3mSB,1 - Prelim,FUMADO Ramon-Antonio,VEN,28,6,2.9,3,BOOTHROYD Sydney,GBR
M3mSB,1 - Prelim,FUMADO Ramon-Antonio,VEN,28,6,2.9,1.5,CRUZ Julia,ESP
M3mSB,1 - Prelim,FUMADO Ramon-Antonio,VEN,28,6,2.9,2,BARNETT Madeleine,AUS
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,1,3.1,7.5,GEAR Dennis,NZL
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,1,3.1,7,WANG Facheng,CHN
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,1,3.1,7.5,ALT Walter,GER
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,1,3.1,7.5,JOHNSON Bente,NOR
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,1,3.1,7,BOUSSARD Michel,FRA
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,1,3.1,6.5,McFARLAND Steve,USA
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,1,3.1,7.5,CALDERON Felix,PUR
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,2,3,4,GEAR Dennis,NZL
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,2,3,4,WANG Facheng,CHN
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,2,3,3.5,ALT Walter,GER
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,2,3,4,JOHNSON Bente,NOR
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,2,3,4,BOUSSARD Michel,FRA
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,2,3,3.5,McFARLAND Steve,USA
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,2,3,5,CALDERON Felix,PUR
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,3,3,4.5,GEAR Dennis,NZL
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,3,3,6,WANG Facheng,CHN
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,3,3,5,ALT Walter,GER
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,3,3,5.5,JOHNSON Bente,NOR
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,3,3,5,BOUSSARD Michel,FRA
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,3,3,5,McFARLAND Steve,USA
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,3,3,6.5,CALDERON Felix,PUR
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,4,3,6.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,4,3,6.5,MENA Jesus,MEX
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,4,3,6,BOYS Beverley,CAN
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,4,3,5.5,ZAITSEV Oleg,RUS
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,4,3,5.5,BOOTHROYD Sydney,GBR
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,4,3,5.5,CRUZ Julia,ESP
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,4,3,5.5,BARNETT Madeleine,AUS
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,5,3.4,6.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,5,3.4,7,MENA Jesus,MEX
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,5,3.4,6,BOYS Beverley,CAN
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,5,3.4,7,ZAITSEV Oleg,RUS
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,5,3.4,7,BOOTHROYD Sydney,GBR
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,5,3.4,7.5,CRUZ Julia,ESP
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,5,3.4,7,BARNETT Madeleine,AUS
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,6,3.1,7,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,6,3.1,7,MENA Jesus,MEX
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,6,3.1,6.5,BOYS Beverley,CAN
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,6,3.1,7,ZAITSEV Oleg,RUS
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,6,3.1,6.5,BOOTHROYD Sydney,GBR
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,6,3.1,7,CRUZ Julia,ESP
M3mSB,1 - Prelim,RODRIGUEZ Joel,MEX,29,6,3.1,6.5,BARNETT Madeleine,AUS
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,1,3,7,GEAR Dennis,NZL
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,1,3,7.5,WANG Facheng,CHN
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,1,3,6.5,ALT Walter,GER
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,1,3,7,JOHNSON Bente,NOR
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,1,3,6,BOUSSARD Michel,FRA
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,1,3,6.5,McFARLAND Steve,USA
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,1,3,6,CALDERON Felix,PUR
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,2,3.1,8,GEAR Dennis,NZL
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,2,3.1,7,WANG Facheng,CHN
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,2,3.1,7.5,ALT Walter,GER
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,2,3.1,7,JOHNSON Bente,NOR
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,2,3.1,7.5,BOUSSARD Michel,FRA
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,2,3.1,7,McFARLAND Steve,USA
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,2,3.1,7,CALDERON Felix,PUR
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,3,3,7,GEAR Dennis,NZL
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,3,3,6.5,WANG Facheng,CHN
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,3,3,6.5,ALT Walter,GER
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,3,3,7,JOHNSON Bente,NOR
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,3,3,7,BOUSSARD Michel,FRA
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,3,3,6.5,McFARLAND Steve,USA
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,3,3,7,CALDERON Felix,PUR
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,4,2.8,5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,4,2.8,4,MENA Jesus,MEX
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,4,2.8,3.5,BOYS Beverley,CAN
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,4,2.8,5,ZAITSEV Oleg,RUS
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,4,2.8,4.5,BOOTHROYD Sydney,GBR
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,4,2.8,4.5,CRUZ Julia,ESP
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,4,2.8,3,BARNETT Madeleine,AUS
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,5,3,6,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,5,3,6,MENA Jesus,MEX
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,5,3,6.5,BOYS Beverley,CAN
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,5,3,5.5,ZAITSEV Oleg,RUS
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,5,3,6.5,BOOTHROYD Sydney,GBR
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,5,3,6,CRUZ Julia,ESP
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,5,3,5.5,BARNETT Madeleine,AUS
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,6,3,6,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,6,3,6.5,MENA Jesus,MEX
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,6,3,6.5,BOYS Beverley,CAN
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,6,3,6,ZAITSEV Oleg,RUS
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,6,3,6,BOOTHROYD Sydney,GBR
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,6,3,6,CRUZ Julia,ESP
M3mSB,1 - Prelim,PUHAKKA Joona,FIN,30,6,3,5.5,BARNETT Madeleine,AUS
M3mSB,1 - Prelim,FRECE Richard,AUT,31,1,3.1,8,GEAR Dennis,NZL
M3mSB,1 - Prelim,FRECE Richard,AUT,31,1,3.1,7.5,WANG Facheng,CHN
M3mSB,1 - Prelim,FRECE Richard,AUT,31,1,3.1,8,ALT Walter,GER
M3mSB,1 - Prelim,FRECE Richard,AUT,31,1,3.1,7.5,JOHNSON Bente,NOR
M3mSB,1 - Prelim,FRECE Richard,AUT,31,1,3.1,7,BOUSSARD Michel,FRA
M3mSB,1 - Prelim,FRECE Richard,AUT,31,1,3.1,6.5,McFARLAND Steve,USA
M3mSB,1 - Prelim,FRECE Richard,AUT,31,1,3.1,7.5,CALDERON Felix,PUR
M3mSB,1 - Prelim,FRECE Richard,AUT,31,2,3.1,7.5,GEAR Dennis,NZL
M3mSB,1 - Prelim,FRECE Richard,AUT,31,2,3.1,7.5,WANG Facheng,CHN
M3mSB,1 - Prelim,FRECE Richard,AUT,31,2,3.1,7.5,ALT Walter,GER
M3mSB,1 - Prelim,FRECE Richard,AUT,31,2,3.1,7.5,JOHNSON Bente,NOR
M3mSB,1 - Prelim,FRECE Richard,AUT,31,2,3.1,7.5,BOUSSARD Michel,FRA
M3mSB,1 - Prelim,FRECE Richard,AUT,31,2,3.1,7,McFARLAND Steve,USA
M3mSB,1 - Prelim,FRECE Richard,AUT,31,2,3.1,7.5,CALDERON Felix,PUR
M3mSB,1 - Prelim,FRECE Richard,AUT,31,3,3.3,2.5,GEAR Dennis,NZL
M3mSB,1 - Prelim,FRECE Richard,AUT,31,3,3.3,2.5,WANG Facheng,CHN
M3mSB,1 - Prelim,FRECE Richard,AUT,31,3,3.3,4,ALT Walter,GER
M3mSB,1 - Prelim,FRECE Richard,AUT,31,3,3.3,2.5,JOHNSON Bente,NOR
M3mSB,1 - Prelim,FRECE Richard,AUT,31,3,3.3,3,BOUSSARD Michel,FRA
M3mSB,1 - Prelim,FRECE Richard,AUT,31,3,3.3,4,McFARLAND Steve,USA
M3mSB,1 - Prelim,FRECE Richard,AUT,31,3,3.3,5,CALDERON Felix,PUR
M3mSB,1 - Prelim,FRECE Richard,AUT,31,4,3,4,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,1 - Prelim,FRECE Richard,AUT,31,4,3,5.5,MENA Jesus,MEX
M3mSB,1 - Prelim,FRECE Richard,AUT,31,4,3,4.5,BOYS Beverley,CAN
M3mSB,1 - Prelim,FRECE Richard,AUT,31,4,3,5,ZAITSEV Oleg,RUS
M3mSB,1 - Prelim,FRECE Richard,AUT,31,4,3,4,BOOTHROYD Sydney,GBR
M3mSB,1 - Prelim,FRECE Richard,AUT,31,4,3,5,CRUZ Julia,ESP
M3mSB,1 - Prelim,FRECE Richard,AUT,31,4,3,4,BARNETT Madeleine,AUS
M3mSB,1 - Prelim,FRECE Richard,AUT,31,5,3,5.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,1 - Prelim,FRECE Richard,AUT,31,5,3,6,MENA Jesus,MEX
M3mSB,1 - Prelim,FRECE Richard,AUT,31,5,3,6,BOYS Beverley,CAN
M3mSB,1 - Prelim,FRECE Richard,AUT,31,5,3,5.5,ZAITSEV Oleg,RUS
M3mSB,1 - Prelim,FRECE Richard,AUT,31,5,3,5.5,BOOTHROYD Sydney,GBR
M3mSB,1 - Prelim,FRECE Richard,AUT,31,5,3,5.5,CRUZ Julia,ESP
M3mSB,1 - Prelim,FRECE Richard,AUT,31,5,3,5.5,BARNETT Madeleine,AUS
M3mSB,1 - Prelim,FRECE Richard,AUT,31,6,3,7,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,1 - Prelim,FRECE Richard,AUT,31,6,3,7.5,MENA Jesus,MEX
M3mSB,1 - Prelim,FRECE Richard,AUT,31,6,3,7.5,BOYS Beverley,CAN
M3mSB,1 - Prelim,FRECE Richard,AUT,31,6,3,7.5,ZAITSEV Oleg,RUS
M3mSB,1 - Prelim,FRECE Richard,AUT,31,6,3,7.5,BOOTHROYD Sydney,GBR
M3mSB,1 - Prelim,FRECE Richard,AUT,31,6,3,7,CRUZ Julia,ESP
M3mSB,1 - Prelim,FRECE Richard,AUT,31,6,3,7.5,BARNETT Madeleine,AUS
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,1,3,7,GEAR Dennis,NZL
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,1,3,6.5,WANG Facheng,CHN
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,1,3,6.5,ALT Walter,GER
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,1,3,7.5,JOHNSON Bente,NOR
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,1,3,7,BOUSSARD Michel,FRA
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,1,3,7,McFARLAND Steve,USA
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,1,3,7,CALDERON Felix,PUR
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,2,3.1,7,GEAR Dennis,NZL
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,2,3.1,6.5,WANG Facheng,CHN
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,2,3.1,6,ALT Walter,GER
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,2,3.1,6.5,JOHNSON Bente,NOR
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,2,3.1,6,BOUSSARD Michel,FRA
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,2,3.1,5.5,McFARLAND Steve,USA
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,2,3.1,6.5,CALDERON Felix,PUR
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,3,3,7,GEAR Dennis,NZL
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,3,3,4.5,WANG Facheng,CHN
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,3,3,5.5,ALT Walter,GER
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,3,3,6.5,JOHNSON Bente,NOR
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,3,3,6,BOUSSARD Michel,FRA
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,3,3,6,McFARLAND Steve,USA
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,3,3,6.5,CALDERON Felix,PUR
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,4,3,5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,4,3,6,MENA Jesus,MEX
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,4,3,6,BOYS Beverley,CAN
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,4,3,4.5,ZAITSEV Oleg,RUS
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,4,3,5.5,BOOTHROYD Sydney,GBR
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,4,3,4.5,CRUZ Julia,ESP
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,4,3,4.5,BARNETT Madeleine,AUS
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,5,3.1,4,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,5,3.1,4.5,MENA Jesus,MEX
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,5,3.1,5,BOYS Beverley,CAN
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,5,3.1,5,ZAITSEV Oleg,RUS
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,5,3.1,4.5,BOOTHROYD Sydney,GBR
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,5,3.1,5,CRUZ Julia,ESP
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,5,3.1,4,BARNETT Madeleine,AUS
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,6,3.1,7,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,6,3.1,6.5,MENA Jesus,MEX
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,6,3.1,6.5,BOYS Beverley,CAN
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,6,3.1,6.5,ZAITSEV Oleg,RUS
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,6,3.1,6.5,BOOTHROYD Sydney,GBR
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,6,3.1,5.5,CRUZ Julia,ESP
M3mSB,1 - Prelim,BIMIS Thomas,GRE,32,6,3.1,6.5,BARNETT Madeleine,AUS
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,1,3,7,GEAR Dennis,NZL
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,1,3,7,WANG Facheng,CHN
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,1,3,7,ALT Walter,GER
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,1,3,8,JOHNSON Bente,NOR
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,1,3,7.5,BOUSSARD Michel,FRA
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,1,3,7.5,McFARLAND Steve,USA
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,1,3,7,CALDERON Felix,PUR
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,2,3.4,3.5,GEAR Dennis,NZL
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,2,3.4,4.5,WANG Facheng,CHN
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,2,3.4,4.5,ALT Walter,GER
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,2,3.4,4.5,JOHNSON Bente,NOR
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,2,3.4,4,BOUSSARD Michel,FRA
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,2,3.4,4,McFARLAND Steve,USA
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,2,3.4,5,CALDERON Felix,PUR
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,3,3.1,6.5,GEAR Dennis,NZL
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,3,3.1,6.5,WANG Facheng,CHN
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,3,3.1,5,ALT Walter,GER
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,3,3.1,6.5,JOHNSON Bente,NOR
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,3,3.1,5.5,BOUSSARD Michel,FRA
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,3,3.1,6.5,McFARLAND Steve,USA
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,3,3.1,6.5,CALDERON Felix,PUR
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,4,3.4,5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,4,3.4,5.5,MENA Jesus,MEX
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,4,3.4,5,BOYS Beverley,CAN
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,4,3.4,5,ZAITSEV Oleg,RUS
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,4,3.4,5,BOOTHROYD Sydney,GBR
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,4,3.4,5.5,CRUZ Julia,ESP
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,4,3.4,4.5,BARNETT Madeleine,AUS
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,5,3,4.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,5,3,4,MENA Jesus,MEX
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,5,3,4.5,BOYS Beverley,CAN
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,5,3,4,ZAITSEV Oleg,RUS
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,5,3,5,BOOTHROYD Sydney,GBR
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,5,3,5,CRUZ Julia,ESP
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,5,3,4,BARNETT Madeleine,AUS
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,6,3.5,6,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,6,3.5,5.5,MENA Jesus,MEX
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,6,3.5,5.5,BOYS Beverley,CAN
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,6,3.5,6,ZAITSEV Oleg,RUS
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,6,3.5,5.5,BOOTHROYD Sydney,GBR
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,6,3.5,6,CRUZ Julia,ESP
M3mSB,1 - Prelim,GIL Jose-Miguel,ESP,33,6,3.5,5.5,BARNETT Madeleine,AUS
M3mSB,1 - Prelim,KWON Kyung-Min,KOR,34,1,3.1,7,GEAR Dennis,NZL
M3mSB,1 - Prelim,KWON Kyung-Min,KOR,34,1,3.1,7.5,WANG Facheng,CHN
M3mSB,1 - Prelim,KWON Kyung-Min,KOR,34,1,3.1,7,ALT Walter,GER
M3mSB,1 - Prelim,KWON Kyung-Min,KOR,34,1,3.1,7,JOHNSON Bente,NOR
M3mSB,1 - Prelim,KWON Kyung-Min,KOR,34,1,3.1,7.5,BOUSSARD Michel,FRA
M3mSB,1 - Prelim,KWON Kyung-Min,KOR,34,1,3.1,7.5,McFARLAND Steve,USA
M3mSB,1 - Prelim,KWON Kyung-Min,KOR,34,1,3.1,7.5,CALDERON Felix,PUR
M3mSB,1 - Prelim,KWON Kyung-Min,KOR,34,2,3,7,GEAR Dennis,NZL
M3mSB,1 - Prelim,KWON Kyung-Min,KOR,34,2,3,7,WANG Facheng,CHN
M3mSB,1 - Prelim,KWON Kyung-Min,KOR,34,2,3,7.5,ALT Walter,GER
M3mSB,1 - Prelim,KWON Kyung-Min,KOR,34,2,3,5.5,JOHNSON Bente,NOR
M3mSB,1 - Prelim,KWON Kyung-Min,KOR,34,2,3,7,BOUSSARD Michel,FRA
M3mSB,1 - Prelim,KWON Kyung-Min,KOR,34,2,3,6.5,McFARLAND Steve,USA
M3mSB,1 - Prelim,KWON Kyung-Min,KOR,34,2,3,7,CALDERON Felix,PUR
M3mSB,1 - Prelim,KWON Kyung-Min,KOR,34,3,3,2.5,GEAR Dennis,NZL
M3mSB,1 - Prelim,KWON Kyung-Min,KOR,34,3,3,2.5,WANG Facheng,CHN
M3mSB,1 - Prelim,KWON Kyung-Min,KOR,34,3,3,2,ALT Walter,GER
M3mSB,1 - Prelim,KWON Kyung-Min,KOR,34,3,3,1.5,JOHNSON Bente,NOR
M3mSB,1 - Prelim,KWON Kyung-Min,KOR,34,3,3,3,BOUSSARD Michel,FRA
M3mSB,1 - Prelim,KWON Kyung-Min,KOR,34,3,3,2,McFARLAND Steve,USA
M3mSB,1 - Prelim,KWON Kyung-Min,KOR,34,3,3,1,CALDERON Felix,PUR
M3mSB,1 - Prelim,KWON Kyung-Min,KOR,34,4,3,6.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,1 - Prelim,KWON Kyung-Min,KOR,34,4,3,6.5,MENA Jesus,MEX
M3mSB,1 - Prelim,KWON Kyung-Min,KOR,34,4,3,6,BOYS Beverley,CAN
M3mSB,1 - Prelim,KWON Kyung-Min,KOR,34,4,3,6,ZAITSEV Oleg,RUS
M3mSB,1 - Prelim,KWON Kyung-Min,KOR,34,4,3,7,BOOTHROYD Sydney,GBR
